Basic Alarm Monitor for WC's for Wheelchairs,The monitor activates when patient lifts off of the pressure pad * This monitor reduces false alarms by automatically silencing the alarm when pressure is reapplied to the sensor pad as the patient settles back onto the sensor pad  or when the belt is re-attached * It is compatible with most manufacturer's alarm sensor pads  as well as buckle and velcro seatbelt sensor attachments * Automatically resets when pressure is reapplied to the sensor pad * Low and high volume option offers the caregiver the option to adjust the alarm to the required volume * Meets JCAHO guidelines * Alarm is always in the on position  making it impossible for staff to forget to turn the alarm on  and preventing the alarm from being accidentally turned off * Can be used with most companies bed and chair sensor pads as well as both velcro and buckle seatbelt sensors and with Proactive's floor sensor pads * Mounting bracket easily attaches to practically all wheelchairs and beds *  Standard color is black *  Operates on one 9V battery (included) * 1 Year  warranty,13705,22.99,41.8,Beds & Accessories,Alarms,0,8,10210b.jpg,2139,0,0,0,,,,,,,,,,
Classic Chair Sensor Pad 1-Year  7 x15,1 Year model * 7 x15  * This weight-sensitive pressure pad is for chair monitor use * When connected  the pressure pad will trigger the monitor when weight is removed from the pressure pad alerting the caregiver to respond * The alarm will automatically reset when the patient returns to the safe position  reducing false alarms * All pads are constructed with durable vinyl cover  moisture resistant and easy to clean * Classic chair sensor pads can be used on a variety of chairs and wheelchairs * ? Pads work with all major manufacturers alarm monitors (including UMP/ Microtech  Smart  Alimed  Direct Supply Attendant  & Graham Field) * Slim design helps patients avoid the discomfort associated with other pads * Excellent sensor function warns caregivers of patients attempting to leave chair or bed earlier than most other pads * Thicker pads are more comfortable  sensitive  and more effective for lighter patients and for patients who use them for extended periods * Large pad size helps reduce false alarms,13706,22.97,41.76,Beds & Accessories,Alarms,0,0,10112.jpg,2139,0,0,0,,,,,,,,,,
Classic Bed Sensor Pad 1 Year  10 x30',1 Year model * 10 x30  * This weight-sensitive pressure pad is for bed monitor use * When connected  the pressure pad will trigger the monitor when weight is removed from the pressure pad alerting the caregiver to respond * The alarm will automatically reset when the patient returns to the safe position  reducing false alarms * All pads are constructed with durable vinyl cover  moisture resistant and easy to clean * Classic chair sensor pads can be used on a variety of chairs and wheelchairs * Pads work with all major manufacturers alarm monitors (including UMP/ Microtech  Smart  Alimed  Direct Supply Attendant  & Graham Field) * Slim design helps patients avoid the discomfort associated with other pads * Excellent sensor function warns caregivers of patients attempting to leave chair or bed earlier than most other pads * Thicker pads are more comfortable  sensitive  and more effective for lighter patients and for patients who use them for extended periods * Large pad size helps reduce false alarms,13707,26.35,47.91,Beds & Accessories,Alarms,0,2,13707.jpg,2139,0,0,0,13707.jpg,,,,,,,,,
Basic Alarm Bed Monitor with 1 yr Classic Sensor Pad 10x30,The monitor activates when patient lifts off of the pressure pad * This monitor reduces false alarms by automatically silencing the alarm when pressure is reapplied to the sensor pad as the patient settles back onto the sensor pad  or when the belt is re-attached * It is compatible with most manufacturer's alarm sensor pads  as well as buckle and velcro seatbelt sensor attachments * Automatically resets when pressure is reapplied to the sensor pad * Low and high volume option offers the caregiver the option to adjust the alarm to the required volume * Meets JCAHO guidelines * Alarm is always in the on position  making it impossible for staff to forget to turn the alarm on  and preventing the alarm from being accidentally turned off * Can be used with most companies bed and chair sensor pads as well as both velcro and buckle seatbelt sensors and with Proactive's floor sensor pads * Mounting bracket easily attaches to practically all wheelchairs and beds *  Standard color is black *  Operates on one 9V battery (included) * 1 Year  warranty * Includes 1 #13707 Classic sensor bed pad 10 x30,13708,52.3,95.09,Beds & Accessories,Alarms,0,2,13708.jpg,2139,0,0,0,,,,,,,,,,
Advanced Chair/Bed Alarm (No Nurse),The Advanced Series Alarm is a premium alarm that is easy to operate  reliable  and offers superior features to other alarms currently on the market * Ergonomically designed with the facility in mind  this alarm is reliable  efficient  and quick to respond * It is compatible with most manufacturer?s alarm sensor pads  as well as buckle and velcro seatbelt sensor attachments * All Advanced Series Alarms work with floor sensor pads * Simply switch the control and the alarm turn into a floor sensor monitor *  Auto-Reset ? Automatically resets when pressure is reapplied to the sensor pad. Visual Signaling - Top mounted flashing lights helps to verify that the monitor is armed (slow green flash) and locate the monitor when alarming (fast red flash) - perfect for nighttime use. Hidden dual button reset - Helps deter resident tampering while offering easy access for staff. Meets JCAHO guidelines ? Alarm is always in the on position  making it impossible for staff to forget to turn the alarm on  and preventing the alarm from being accidentally turned off. Compatibility ? Can be used with most companies bed and chair sensor pads as well as both velcro and buckle seatbelt sensors and with Proactive?s floor sensor pads. Mounting bracket ? Easily attaches to practically all wheelchairs and beds. Mounting strap - easily detachable strap offers the facility more mounting options. Strain relief  - avoid having to replace sensor pads because of ripped cords. Volume options ? Low and high volume option offers the caregiver the option to adjust the alarm to the required volume. Tone options - different tones allow you to choose the sound that works for you. Screw option - optional screw to close the battery cover making the alarms controls only accessible to facility staff. 0-2 second delay options helps reduce false alarms (for restless residents). Pad-Floor option enables all alarms to work with floor sensor pads. Low battery alert. Multiple alarm tones.,13709,22.69,41.26,Beds & Accessories,Alarms,0,4,13709.jpg,2139,0,0,0,,,,,,,,,,
Advanced Chair/Bed Alarm With Nurse Call,The Advanced Series Alarm is a premium alarm that is easy to operate  reliable  and offers superior features to other alarms currently on the market * Ergonomically designed with the facility in mind  this alarm is reliable  efficient  and quick to respond * It is compatible with most manufacturer?s alarm sensor pads  as well as buckle and velcro seatbelt sensor attachments * All Advanced Series Alarms work with floor sensor pads * Simply switch the control and the alarm turn into a floor sensor monitor *  Auto-Reset ? Automatically resets when pressure is reapplied to the sensor pad. Visual Signaling - Top mounted flashing lights helps to verify that the monitor is armed (slow green flash) and locate the monitor when alarming (fast red flash) - perfect for nighttime use. Hidden dual button reset - Helps deter resident tampering while offering easy access for staff. Meets JCAHO guidelines ? Alarm is always in the on position  making it impossible for staff to forget to turn the alarm on  and preventing the alarm from being accidentally turned off. Compatibility ? Can be used with most companies bed and chair sensor pads as well as both velcro and buckle seatbelt sensors and with Proactive?s floor sensor pads. Mounting bracket ? Easily attaches to practically all wheelchairs and beds. Mounting strap - easily detachable strap offers the facility more mounting options. Strain relief  - avoid having to replace sensor pads because of ripped cords. Volume options ? Low and high volume option offers the caregiver the option to adjust the alarm to the required volume. Tone options - different tones allow you to choose the sound that works for you. Screw option - optional screw to close the battery cover making the alarms controls only accessible to facility staff. 0-2 second delay options helps reduce false alarms (for restless residents). Pad-Floor option enables all alarms to work with floor sensor pads. Low battery alert. Multiple alarm tones.,13710,28.11,51.11,Beds & Accessories,Alarms,0,0,13710.jpg,2139,0,0,0,,,,,,,,,,
Advanced Ultimate Alarm (All in One w/Nurse Call),he Advanced Series Alarm is is a premium alarm that is easy to operate  reliable  and offers superior features to other alarms currently on the market * Ergonomically designed with the facility in mind  this alarm is reliable  efficient  and quick to respond *  It is compatible with most manufacture?s alarm sensor pads  as well as buckle and velcro seatbelt sensor attachments * All Advanced Series Alarms work with floor sensor pads * Simply switch the control and the alarm turn into a floor sensor monitor * This enables these alarms to be used with all sensor products in the facility.  Features:      Auto-Reset ? Automatically resets when pressure is reapplied to the sensor pad.     Visual Signaling - Top mounted flashing lights helps to verify that the monitor is armed (slow green flash) and locate the monitor when alarming (fast red flash) - perfect for nighttime use.     Hidden dual button reset - Helps deter resident tampering while offering easy access for staff.     Nurse call port ? The ¬? plug works with most existing nurse call systems making this the ideal choice for a bed alarm monitor     Meets JCAHO guidelines ? Alarm is always in the on position  making it impossible for staff to forget to turn the alarm on  and preventing the alarm from being accidentally turned off.     Compatibility ? Can be used with most companies bed and chair sensor pads as well as both velcro and buckle seatbelt sensors and with Proactive?s floor sensor pads.     Mounting bracket ? Easily attaches to practically all wheelchairs and beds.     Mounting strap - easily detachable strap offers the facility more mounting options.     Strain relief  - avoid having to replace sensor pads because of ripped cords.     Volume options ? Low and high volume option offers the caregiver the option to adjust the alarm to the required volume.     Tone options - different tones allow you to choose the sound that works for you.     Screw option - optional screw to close the battery cover making the alarms controls only accessible to facility staff.     0-2 second delay options helps reduce false alarms (for restless residents).     Pad-Floor option enables all alarms to work with floor sensor pads.     Low battery alert.     Multiple alarm tones.     Operates on one 9V battery (included)     1 Year warranty.,13711,34.47,62.68,Beds & Accessories,Alarms,0,0,13711.jpg,2139,0,0,0,13711.jpg,13711-2.jpg,,,,,,,,
Classic Chair Sensor Pad 45 Day,is pad provides your staff with a safe and reliable means for chair monitoring. Just place the sensor pad under a patient and engage the switch on your alarm monitor to trigger the alarm. When weight is removed from the sensor pad an alarm sounds alerting the caregiver to respond. The alarm will automatically reset when the patient returns to the safe position  reducing false alarms. Chair pads are covered with soft  comfortable vinyl  are moisture resistant  and easy to clean.      Slim design helps patients avoid the discomfort associated with other pads.     Large pad size helps reduce false alarms.     Excellent sensor function warns caregivers of patients attempting to leave chair or bed earlier than most pads on the market.     Thicker pads are comfortable  sensitive  and more effective for lighter patients and for patients who use them for extended period,13712,16.23,29.51,Beds & Accessories,Alarms,0,1,13712.jpg,2139,0,0,0,,,,,,,,,,
Classic Chair Sensor Pad 6 Month  7 x15,This pad provides your staff with a safe and reliable means for chair monitoring. Just place the sensor pad under a patient and engage the switch on your alarm monitor to trigger the alarm. When weight is removed from the sensor pad an alarm sounds alerting the caregiver to respond. The alarm will automatically reset when the patient returns to the safe position  reducing false alarms. Chair pads are covered with soft  comfortable vinyl  are moisture resistant  and easy to clean.      Slim design helps patients avoid the discomfort associated with other pads.     Large pad size helps reduce false alarms.     Excellent sensor function warns caregivers of patients attempting to leave chair or bed earlier than most pads on the market.     Thicker pads are comfortable  sensitive  and more effective for lighter patients and for patients who use them for extended period.,13713,18.9,34.36,Beds & Accessories,Alarms,0,0,13713.jpg,2139,0,0,0,,,,,,,,,,
Classic Bed Sensor Pad 45 day  10  x 30,This pad provides your staff with a safe and reliable means for bed monitoring. Just place the sensor pad under a patient and engage the switch on your alarm monitor to trigger a loud  audible alarm. When weight is removed from the sensor pad an alarm sounds alerting the caregiver to respond. The alarm will automatically reset when the patient returns to the safe position  reducing false alarms. Bed pads are covered with soft  comfortable vinyl  are moisture resistant and easy to clean.      Slim design helps patients avoid the discomfort associated with other pads.     Large pad size helps reduce false alarms.     Excellent sensor function warns caregivers of patients attempting to leave chair or bed earlier than most pads on the market.     Thicker pads are comfortable  sensitive  and more effective for lighter patients and for patients who use them for extended periods.,13714,19.72,35.85,Beds & Accessories,Alarms,0,2,13714.jpg,2139,0,0,0,,,,,,,,,,
Classic Bed Sensor Pad 6 Month  10 x30,This pad provides your staff with a safe and reliable means for bed monitoring. Just place the sensor pad under a patient and engage the switch on your alarm monitor to trigger a loud  audible alarm. When weight is removed from the sensor pad an alarm sounds alerting the caregiver to respond. The alarm will automatically reset when the patient returns to the safe position  reducing false alarms. Bed pads are covered with soft  comfortable vinyl  are moisture resistant and easy to clean.      Slim design helps patients avoid the discomfort associated with other pads.     Large pad size helps reduce false alarms.     Excellent sensor function warns caregivers of patients attempting to leave chair or bed earlier than most pads on the market.     Thicker pads are comfortable  sensitive  and more effective for lighter patients and for patients who use them for extended periods.,13715,21.52,39.13,Beds & Accessories,Alarms,0,0,13715.jpg,2139,0,0,0,,,,,,,,,,
Bed Sensor Pad  Extra-Large 6 Month  20  X 30,This pad provides your staff with a safe and reliable means for bed monitoring. Just place the sensor pad under a patient and engage the switch on your alarm monitor to trigger a loud  audible alarm. When weight is removed from the sensor pad an alarm sounds alerting the caregiver to respond. The alarm will automatically reset when the patient returns to the safe position  reducing false alarms. Bed pads are covered with soft  comfortable vinyl  are moisture resistant and easy to clean.      Slim design helps patients avoid the discomfort associated with other pads.     Large pad size helps reduce false alarms.     Excellent sensor function warns caregivers of patients attempting to leave chair or bed earlier than most pads on the market.     Thicker pads are comfortable  sensitive  and more effective for lighter patients and for patients who use them for extended periods.     Extra large option size is even better at reducing false alarms and getting the best bed coverage.,13717,39.14,71.16,Beds & Accessories,Alarms,0,0,13717.jpg,2139,0,0,0,,,,,,,,,,
Bed Sensor Pad  Extra-Large 1 Year  20  x 30,This pad provides your staff with a safe and reliable means for bed monitoring. Just place the sensor pad under a patient and engage the switch on your alarm monitor to trigger a loud  audible alarm. When weight is removed from the sensor pad an alarm sounds alerting the caregiver to respond. The alarm will automatically reset when the patient returns to the safe position  reducing false alarms. Bed pads are covered with soft  comfortable vinyl  are moisture resistant and easy to clean.      Slim design helps patients avoid the discomfort associated with other pads.     Large pad size helps reduce false alarms.     Excellent sensor function warns caregivers of patients attempting to leave chair or bed earlier than most pads on the market.     Thicker pads are comfortable  sensitive  and more effective for lighter patients and for patients who use them for extended periods.     Extra large option size is even better at reducing false alarms and getting the best bed coverage.,13718,52.88,96.15,Beds & Accessories,Alarms,0,0,13718.jpg,2139,0,0,0,,,,,,,,,,
Maddaguard Splash Guard,Directs urine flow towards the toilet * Fits most standard and elevated toilet seats,1372,17.59,31.98,Commodes,Commode/Shower Chair Accessori,0,0,1372.jpg,1153,14,6,6,1372.jpg,1372-1.jpg,,,,,,,,
Nurse Call Cord only 6' Cord  ´  Phone Plug,Please use this item with 13711 * These cords are ultra-sensitive momentary cords that are perfect for residents with limited mobility * It is easily activated and is moisture and dust resistant * Works with most brands of nurse call systems * Ergonomically designed pendant is easy to grasp *,13721,14.87,27.03,Beds & Accessories,Alarms,0,5,13721.jpg,2139,0,0,0,13721.jpg,,,,,,,,,
Commode Pail Liners Pack/7 Carex,Pack/7 * Carex Commode liners provide caregivers a convenient solution to easier commode cleaning and sanitation * Blue commode liner with absorbent powder * Up to 3 uses per bag * Caretaker ties handles and disposes of in trash * Eliminates messy commode bucket cleaning * Tie handles for quick and easy disposal * 7 disposable liners with super absorbent powder holds up to 2 quarts of liquid *,1374,8.96,16.29,Commodes,Commode/Shower Chair Accessori,1,24,1374.jpg,1304,9,6,5,,,,,,,,,,
Carebag Commode Pail Liners (20-1/2x15-3/4 ) 16 oz. Bx/20,The CareBag© Disposable Commode Liner is designed to safely collect  transport and dispose of body fluids when using a commode * The liner avoids the unpleasant job of cleaning the commode pail and reduces the chance of cross-contamination * The CareBag contains a super absorbent pads that turns liquid waste into a gel within a matter of seconds * Easy to use  simply place the liner in the commode pail  use  and toss * You never have to worry about cleaning a commode pail again!  More economical than commode liners filled with absorbent powder * The CareBag Commode Liner is the superior and affordable solution the commode users need for the daily management of their soiled commode pails * Once the bag is sealed  there is no risk of spills or splashes,1375,15.14,27.53,Commodes,Commode/Shower Chair Accessori,1.63,64,1375.jpg,2087,8,5,5,1375.jpg,1375-1.jpg,1375-2.jpg,,,,,,,
Sale Card for Commode Liner,To be positioned on the backrest of each commode chair in your showroom *,1375A,0,0,Commodes,Commode/Shower Chair Accessori,0,8,1375A.jpg,2087,0,0,0,1375A.jpg,1375A-1.jpg,,,,,,,,
CareBag Emesis Bag w/Super Absorbent Pad  Bx/20,The CareBag© Emesis Bag with Absorbent Pouch replaces disposable and reusable emesis basins used in hospitals  clinics  nursing homes and surgery centers * It is also ideal for use by fire departments  ambulances  emergency services and police departments * It is adapted for use by both adults and children * Each bag collects and contains body fluids as well as confines odors * When sealed and tied  the Emesis Bag eliminates the clean-up associated with disposable or reusable emesis basins * Secured at the bottom of the Emesis Bag  the Absorbent Pouch converts body fluids into a gel to avoid splashes and spills * The absorbent pouch gels 450 mL - 500 mL of body fluids to minimize the risk of cross-contamination  healthcare-acquired infections (HAIs)  spills and leaks * The CareBag© Emesis Bag has a large rigid opening which the user can hold with one hand * Simple instructions for use are printed directly on the bag to assure proper use * Also printed on the bag is a 1 000 mL graduated scale for safe and quick reading of the patient?s output *,1376A,13.77,25.04,Aids to Daily Living,ADL Bathroom Products,1.1,4,1376A.jpg,2087,0,0,0,1376A.jpg,1376A-1.jpg,,,,,,,,
CareBag Men's Urinal Bag w/Super Absorb Pad Box/20,The Carebag© Men's Urinal Bag has been designed to effectively catch and contain urine and spare you the trouble of cleaning up your clothes  bed sheets or floor in case of spillage * It is a medical grade bag equipped with a unique super absorbent pad which turns up to 16oz of urine into a gel within seconds * Designed for both children and adults  it is the ideal solution for bedridden individuals  people subject to stress incontinence or simply when a toilet is not available * Key Features: The super absorbent pad turns all body fluids into a gel Never clean up a plastic urinal again No more smell Best value on the market Discrete and easy to use,1377,14.4,26.19,Aids to Daily Living,ADL Bathroom Products,1.1,50,1377.jpg,2087,10,2,6,1377.jpg,1377-1.jpg,1377-2.jpg,,,,,,,
Suction Catheters 10 French Bx/10,10 French  Bx/10 * Sterile  straight packed suction catheters with Safe-T-Vac Valve * Touch-trol reverse angle valve helps minimize the chance of contact with sputum * Plastic glide finsih minimizes friction and facilitates secretion removal * According to the manufacturer  these will work with most suction units.,137A,8.46,15.39,Respiratory Care,Suction Aspirator Accessories,0.38,2,137A.jpg,1910,0,0,0,,,,,,,,,,
Suction Catheters 14 French Bx/10,14 French  Bx/10 * Sterile  straight packed suction catheters with Safe-T-Vac Valve * Touch-trol reverse angle valve helps minimize the chance of contact with sputum * Plastic glide finsih minimizes friction and facilitates secretion removal *,137B,6.3,11.46,Respiratory Care,Suction Aspirator Accessories,0.38,9,137B.jpg,1910,0,0,0,,,,,,,,,,
Suction Catheters 16 French Bx/10,16 French  Bx/10 * Sterile  straight packed suction catheters with Safe-T-Vac Valve * Touch-trol reverse angle valve helps minimize the chance of contact with sputum * Plastic glide finsih minimizes friction and facilitates secretion removal *,137C,8.23,14.97,Respiratory Care,Suction Aspirator Accessories,0.38,7,137C.jpg,1910,0,0,0,,,,,,,,,,
Suction Catheters 18 French Bx/10,18 French  Bx/10 * Sterile  straight packed suction catheters with Safe-T-Vac Valve * Touch-trol reverse angle valve helps minimize the chance of contact with sputum * Plastic glide finsih minimizes friction and facilitates secretion removal *,137D,9.91,18.01,Respiratory Care,Suction Aspirator Accessories,0.4,4,137D.jpg,1910,0,0,0,,,,,,,,,,
Suction Catheters 8 French Bx/10,8 French  Bx/10 * Sterile  straight packed suction catheters with Safe-T-Vac Valve * Touch-trol reverse angle valve helps minimize the chance of contact with sputum * Plastic glide finsih minimizes friction and facilitates secretion removal *,137E,8.76,15.92,Respiratory Care,Suction Aspirator Accessories,0.28,7,137E.jpg,1910,0,0,0,,,,,,,,,,
Preemie Nasal Tip Little Sucker Nasal Suct Device Bx/50,The mushroom tip is smaller than the standard nasal tip and is perfect for the tiny nares of a preemie or micropreemie * Soft contoured tip for nasal suctioning  NEW preemie size for preemies and micro preemies * Allows for safe and effective suctioning of the nares without entering the nasal passages * Clear handle for visualization of secretions * Large opening for thick secretions * Ideal for use on RSV patients * Reduce risk of cross contamination * Great value at a low price *,1380A,148.99,270.88,Respiratory Care,Suction Aspirator Accessories,0,0,1380a.jpg,1964,0,0,0,,,,,,,,,,
Standard Nasal Tip Little Sucker Nasal Suct Device Bx/50,Single-handed suctioning * Thumb port for intermittent suctioning * Soft  flexible tip like a bulb syringe * Use in NICU  PICU  respiratory  labor & delivery * Improve patient care and save nursing time * Replace up to 3 products with 1 Little Sucker *,1380B,144.41,262.56,Respiratory Care,Suction Aspirator Accessories,0,0,1380B.jpg,1964,0,0,0,,,,,,,,,,
Aqua Armor Cast & Bandage Protector  Pedi Medium Arm,Latex free * Applies easily * Reusable * Amazing retail packaging * HCPC A9270,1389B,13.07,23.76,Bath Care,Cast/ Bandage Covers,0,5,1388a.jpg,1943,6,1,6,,,,,,,,,,
Aqua Armor Cast & Bandage Protector  Pedi Large Arm,Measures: 28  length. *  Latex free * Applies easily * Reusable * Amazing retail packaging *  HCPC A9270,1389C,13.07,23.76,Bath Care,Cast/ Bandage Covers,0,0,1388a.jpg,1943,6,1,6,,,,,,,,,,
