Reusable Shoulder Gel Pack for item# 5592DL,Reusable Shoulder Gel Pack for item# 5592DL.,5592SGP,29.38,53.42,Hot & Cold Therapy,Cold & Hot Therapy Packs,0,0,,1959,0,0,0,,,,,,,,,,
LSO High Back System w/Rigid Anterior&Posterior Panels(TAM),Reimbursable under HCPCS code L0631 * New Design places thermoplastic front & back panels in built in pockets for increased function and comfort * New Floating  D  Rings are movable to easily fit more patients while minimizing sku?s * Built in customized compression panel with hand pump * Removable lumbar gel pack for cold/heat treatment,5592T,197.93,359.87,Hot & Cold Therapy,Cold & Hot Therapy Packs,0,2,5592T.jpg,1959,0,0,0,5592T.jpg,5592T-1.jpg,5592T-2.jpg,5592T-3.jpg,,,,,,
Lister Bandage Scissor 3.5,3 1/2  * Stainless steel,5600,5.31,9.66,Physician Supplies,Instruments - Scissors,0.1,3,5600.jpg,1408,0,0,0,,,,,,,,,,
Lister Bandage Scissor 4.5,4 1/2  * Stainless steel *,5601,5.19,9.44,Physician Supplies,Instruments - Scissors,0.06,6,5600.jpg,1408,0,0,0,,,,,,,,,,
Lister Bandage Scissor 5.5,5 1/2  Straight * Stainless steel *,5602,3.74,6.79,Physician Supplies,Instruments - Scissors,0.1,38,5600.jpg,1408,0,0,0,,,,,,,,,,
Lister Bandage Scissor 7.5,7 1/2  Straight * Stainless steel *,5603,3.88,7.05,Physician Supplies,Instruments - Scissors,0.2,39,5600.jpg,1408,0,0,0,,,,,,,,,,
Knowles Bandage Scissors 5-1/2,,5604,4.64,8.43,Wound Care,Bandage Scissors,0.08,0,5604.jpg,1408,0,0,0,,,,,,,,,,
Utility Scissor Black 5.5,NON-RETAIL PACKAGING * Black * 5 1/4  * Razor sharp  super-hardened surgical stainless steel blades with one serrated edge to cut through the toughest materials * Blades tempered to a Rockwell hardness of C56 for unsurpassed durability * Contoured polypropylene handles with large ring provide maximum control and comfort * Extra large rivet with a rated strength of 88kg assures rugged durability * Fully auto-clavable to 143øC (290øF) * Inspected and packaged in the U.S.A. *,5605,3.96,7.2,Wound Care,Bandage Scissors,0.14,22,adc321bk.jpg,1408,0,0,0,,,,,,,,,,
Utility Scissor Purple 7.5,NON-RETAIL PACKAGING * Purple * 7 1/2  * Razor sharp  super-hardened surgical stainless steel blades with one serrated edge to cut through the toughest materials * Blades tempered to a Rockwell hardness of C56 for unsurpassed durability * Contoured polypropylene handles with large ring provide maximum control and comfort * Extra large rivet with a rated strength of 88kg assures rugged durability * Fully auto-clavable to 143øC (290øF) * Inspected and packaged in the U.S.A. *,5605B,3.92,7.13,Wound Care,Bandage Scissors,0.14,1,adc321bk.jpg,1408,0,0,0,,,,,,,,,,
Utility Scissor Blue 7.5,NON-RETAIL PACKAGING * Blue * 7 1/2  * Razor sharp  super-hardened surgical stainless steel blades with one serrated edge to cut through the toughest materials * Blades tempered to a Rockwell hardness of C56 for unsurpassed durability * Contoured polypropylene handles with large ring provide maximum control and comfort * Extra large rivet with a rated strength of 88kg assures rugged durability * Fully auto-clavable to 143øC (290øF) * Inspected and packaged in the U.S.A. *  *,5605C,3.82,6.94,Wound Care,Bandage Scissors,0.14,3,adc321bk.jpg,1408,0,0,0,,,,,,,,,,
Utility Scissor Red 7.5,NON-RETAIL PACKAGING * Red * 7 1/2  * Razor sharp  super-hardened surgical stainless steel blades with one serrated edge to cut through the toughest materials * Blades tempered to a Rockwell hardness of C56 for unsurpassed durability * Contoured polypropylene handles with large ring provide maximum control and comfort * Extra large rivet with a rated strength of 88kg assures rugged durability * Fully auto-clavable to 143øC (290øF) * Inspected and packaged in the U.S.A. *,5605D,4.33,7.88,Wound Care,Bandage Scissors,0.14,11,adc321bk.jpg,1408,0,0,0,,,,,,,,,,
Utility Scissor Green 7.5,NON-RETAIL PACKAGING * Green * 7 1/2  * Razor sharp  super-hardened surgical stainless steel blades with one serrated edge to cut through the toughest materials * Blades tempered to a Rockwell hardness of C56 for unsurpassed durability * Contoured polypropylene handles with large ring provide maximum control and comfort * Extra large rivet with a rated strength of 88kg assures rugged durability * Fully auto-clavable to 143øC (290øF) * Inspected and packaged in the U.S.A. *,5605E,5.74,10.43,Wound Care,Bandage Scissors,0.12,2,adc321bk.jpg,1408,0,0,0,,,,,,,,,,
Utility Scissor Orange 7.5,NON-RETAIL PACKAGING * Orange * 7 1/2  * Razor sharp  super-hardened surgical stainless steel blades with one serrated edge to cut through the toughest materials * Blades tempered to a Rockwell hardness of C56 for unsurpassed durability * Contoured polypropylene handles with large ring provide maximum control and comfort * Extra large rivet with a rated strength of 88kg assures rugged durability * Fully auto-clavable to 143øC (290øF) * Inspected and packaged in the U.S.A. *,5605F,4.14,7.53,Wound Care,Bandage Scissors,0.14,1,adc321bk.jpg,1408,0,0,0,,,,,,,,,,
Utility Scissor Black 7.5,NON-RETAIL PACKAGING * Black * 7 1/2  * Razor sharp  super-hardened surgical stainless steel blades with one serrated edge to cut through the toughest materials * Blades tempered to a Rockwell hardness of C56 for unsurpassed durability * Contoured polypropylene handles with large ring provide maximum control and comfort * Extra large rivet with a rated strength of 88kg assures rugged durability * Fully auto-clavable to 143øC (290øF) * Inspected and packaged in the U.S.A. *,5606,4.44,8.08,Wound Care,Bandage Scissors,0.1,7,adc321bk.jpg,1408,0,0,0,,,,,,,,,,
Wire Cutting Scissors- 4 3/4,Orthopedic Wire Cutting Scissor *4.5  Angular Serrated,5607,4.4,8.01,Physician Supplies,Instruments - Scissors,0.08,0,5607.jpg,1408,0,0,0,,,,,,,,,,
Iris Scissors 4 1/2  Curved,4 1/2  Curved * Stainless Steel,5609,2.8,5.09,Physician Supplies,Instruments - Scissors,0.04,13,5038.jpg,1408,0,0,0,,,,,,,,,,
Mayo Scissors  5 1/2  Straight,,5610,2.19,3.98,Physician Supplies,Instruments - Scissors,0.08,24,5610.jpg,1408,0,0,0,,,,,,,,,,
Mayo Scissors- 6 3/4  Straight,,5611,3.38,6.15,Physician Supplies,Instruments - Scissors,0.16,0,5611.jpg,1408,0,0,0,,,,,,,,,,
Mayo Scissors- 5 1/2  Curved,,5612,2.24,4.08,Physician Supplies,Instruments - Scissors,0.1,9,5612.jpg,1408,0,0,0,,,,,,,,,,
Mayo Scissors- 6 3/4  Curved,,5613,2.54,4.61,Physician Supplies,Instruments - Scissors,0.16,1,5613.jpg,1408,0,0,0,,,,,,,,,,
Stitch Scissors- 3 1/2,,5614,2.46,4.48,Physician Supplies,Instruments - Scissors,0.04,1,5614.jpg,1408,0,0,0,,,,,,,,,,
Littauer Scissors- 4 3/4,,5615,2.82,5.12,Physician Supplies,Instruments - Scissors,0.08,0,5615.jpg,1408,0,0,0,,,,,,,,,,
Stevens Tenotomy scissors 4.5,stevens tenotomy scissors * high quality *,5617,5.36,9.75,Physician Supplies,Instruments - Forceps,0.1,23,5617.jpg,1408,0,0,0,,,,,,,,,,
Metzenbaum Scissor Curved 5.75,All of our instruments are of stainless steel * Our oral surgery instruments (re-usable) utilize the best stainless steel available  including German and Japanese 420 stainless steel  and our floor grade products are made of 410 stainless steel * Metzenbaum Scissor * Curved * 5.75,5618,3.63,6.59,Physician Supplies,Instruments - Scissors,0.06,0,5618.jpg,1408,0,0,0,,,,,,,,,,
Metzenbaum Scissor Curved 7,metzenbaum scissor *,5619,4.5,8.19,Physician Supplies,Instruments - Scissors,0.1,0,5619.jpg,1408,0,0,0,,,,,,,,,,
Operating Scissors- Sharp/Sharp- 4 1/2  Straight,Zulco International brand Operating Scissors * Sharp/Sharp- 4 1/2 *  Straight,5620,2.94,5.34,Physician Supplies,Instruments - Scissors,0.06,3,5620.jpg,1408,0,0,0,,,,,,,,,,
Operating Scissors- Sharp/Blunt- 4 1/2  Straight,All of our instruments are of stainless steel * Our oral surgery instruments (re-usable) utilize the best stainless steel available  including German and Japanese 420 stainless steel  and our floor grade products are made of 410 stainless steel * Operating Scissors * Sharp and Blunt points * 4 1/2,5621,3.4,6.19,Physician Supplies,Instruments - Scissors,0.06,7,5621.jpg,1408,0,0,0,,,,,,,,,,
Operating Scissors- Sharp/Sharp- 5 1/2  Straight,,5622,3.2,5.82,Physician Supplies,Instruments - Scissors,0.08,0,5622.jpg,1408,0,0,0,,,,,,,,,,
Operating Scissors-(Ostomy) Sharp/Blunt- 5 1/2  Straight,operating scissors *,5623,5.84,10.61,Physician Supplies,Instruments - Scissors,0.08,16,5623.jpg,1408,0,0,0,,,,,,,,,,
Dressing Forcep- 5 1/2  Serrated,5.5  * High quality serrated dressing forcep *,5626,3.55,6.45,Physician Supplies,Instruments - Forceps,0.04,3,5626.jpg,1408,0,0,0,,,,,,,,,,
Adson Forceps- 4 3/4 - Serrated,,5627,2.55,4.63,Physician Supplies,Instruments - Forceps,0.04,6,5627.jpg,1408,0,0,0,,,,,,,,,,
Adson Forceps- 4 3/4 - 1 X 2 Teeth,,5628,2.33,4.24,Physician Supplies,Instruments - Forceps,0.04,7,5628.jpg,1408,0,0,0,,,,,,,,,,
Tissue Forceps 5  1x2 Teeth,5  * High quality tissue forceps * 1 x 2 teeth *,5629,2.1,3.82,Physician Supplies,Instruments - Forceps,0,23,5629.jpg,1408,0,0,0,,,,,,,,,,
Cuticle Scissor 3.5  Curved,,5630,1.62,2.94,Physician Supplies,Instruments - Scissors,0,0,,1408,0,0,0,,,,,,,,,,
Feilchenfeld Forcep Serrated 3,feilchenfeld forceps *,5631,2.22,4.04,Physician Supplies,Instruments - Forceps,0.08,8,5631.jpg,1408,0,0,0,,,,,,,,,,
Feilchenfeld Forcep Serrated 4,feilchenfeld forceps *,5632,3.09,5.62,Physician Supplies,Instruments - Forceps,0.08,8,5631.jpg,1408,0,0,0,,,,,,,,,,
Buck Neurological Hammer,NON-RETAIL PACKAGING * Taylor Hammer * Chrome-plated handle with 2 sided synthetic rubber head * Handle conceals screw-in brush * Needle contained within the head * Overall length 7.5  * Non-retail packaging contains latex *,5634,4.63,8.41,Physical Therapy,Nerve/Sensory Evaluator&Access,0.2,8,5634.jpg,1033,5,7,7,5634.jpg,,,,,,,,,
Ring Cutter,Ring Cutter * Cuts rings easily and efficently *,5636,13.54,24.63,Emergency & First Aid Products,Emergency Instruments,0.22,4,5636.jpg,1408,0,0,0,,,,,,,,,,
Ring Cutter- Extra Blade,Extra Blade * Cuts rings easily and efficently *,5637,5.7,10.36,Emergency & First Aid Products,Emergency Instruments,0.01,9,5636.jpg,1408,0,0,0,,,,,,,,,,
Bozeman Uterine Forcep 10,,5638,5.01,9.11,Physician Supplies,Instruments - Forceps,0.35,0,5638.jpg,1408,0,0,0,,,,,,,,,,
Shroeder Tenaculum Forcep,shroeder tenaculum forceps * high quality *,5639,15.89,28.89,Physician Supplies,Instruments - Forceps,0.2,0,5639.jpg,1408,0,0,0,,,,,,,,,,
Splinter Forceps 3 1/2,3.5   * High quality serrated splinter forceps *,5640,2.64,4.79,Physician Supplies,Instruments - Forceps,0.06,7,5640.jpg,1408,0,0,0,,,,,,,,,,
Splinter Forceps 4 1/2  Serrated,4.5   * High quality serrated splinter forceps *,5641,2.56,4.65,Physician Supplies,Instruments - Forceps,0.1,13,5640.jpg,1408,0,0,0,,,,,,,,,,
Tonsil Forceps Straight 7-1/2,,5642,9.31,16.93,Physician Supplies,Instruments - Forceps,0,5,,1408,0,0,0,5634.jpg,5634-1.jpg,,,,,,,,
Forcep With Magnifier- 3  Retail Pack,This magnifier and tweezer combination is a compact design for easy storage in a purse or pocket * Made of plastic and steel  will magnify up to 5X * Folded it is 4  long  the tweezer is 3  long  and the lens diameter is 1 1/8  * Comes in clam shell with UPC code,5643,3.93,7.14,Physician Supplies,Instruments - Forceps,0.04,14,5643.jpg,1972,7,1,4,5634.jpg,5634-1.jpg,,,,,,,,
Crile Forceps- 5 1/2  Straight,Shipping Carton Size: 8 L x 6 W x 4 H,5644,2.65,4.81,Physician Supplies,Instruments - Forceps,0.05,0,5644.jpg,1408,8,6,4,,,,,,,,,,
Crile Forceps- 5 1/2  Curved,*CRILE HEMOSTAT  *5.5  CURVED JAW  *SERRATED JAWS  *Weight   0.1200,5645,2.65,4.81,Physician Supplies,Instruments - Forceps,0.12,0,5645.jpg,1408,0,0,0,,,,,,,,,,
Halsted-Mosquito Forceps- 5  Straight,,5646,4.57,8.3,Physician Supplies,Instruments - Forceps,0.06,0,5646.jpg,1408,0,0,0,,,,,,,,,,
Mosquito Forceps Curved 5,,5647,4.59,8.34,Physician Supplies,Instruments - Forceps,0.08,15,5647.jpg,1408,0,0,0,,,,,,,,,,
Kelly Forceps- 5 1/2  Straight,5 1/2  Straight *,5650,2.28,4.15,Physician Supplies,Instruments - Forceps,0.06,55,5650.jpg,1408,0,0,0,,,,,,,,,,
Filters For #5650D (Pack/25) (Fits 4650D & 5650D),Long Life Air Filter Pk/25 * Filters for # 5650D  4650D *,5650D-601,12.23,22.24,Respiratory Care,Nebulizers & Accessories,0.1,0,5650D-601.jpg,1209,4,4,4,5650D-601.jpg,,,,,,,,,
Nebulizer Filters Large 5 per Pack,Replacement filter kit for Devilbiss Compressor Nebulizer model 5650D  5650H  4650D  and 46502 models. Can also be used for the discontinued 3650-D * Devilbiss Nebulizer Filters 5650D-601/5650D-602 fits 5650  4650 series nebulizer * 5 pack filters  5650-602 * 5650-D (2-prong power plug),5650D-602,12.29,22.35,Respiratory Care,Nebulizers & Accessories,1,0,5650d-602.jpg,1209,4,4,4,5650d-602.jpg,,,,,,,,,
Filter Cap w/Filter  Pk/6,Fits DeVilbiss Pulmo-Aide 5650D Compressor Nebulizer & Pulmo-Mate 4650D Compressor Nebulizer * Each cap has a filter attached to it *,5650D-612,13.03,23.69,Respiratory Care,Nebulizers & Accessories,0.5,0,5650d-612.jpg,1209,4,4,4,,,,,,,,,,
Kelly Forceps- 5 1/2  Curved,5 1/2  Curved *,5651,2.6,4.72,Physician Supplies,Instruments - Forceps,0.06,21,5650.jpg,1408,0,0,0,,,,,,,,,,
Rochester-Pean Forceps- 5 1/2  Straight,,5652,1.92,3.49,Physician Supplies,Instruments - Forceps,0.08,3,5652.jpg,1408,0,0,0,,,,,,,,,,
Rochester-Pean Forceps 6-1/4  Straight,,5653,3.94,7.16,Physician Supplies,Instruments - Forceps,0.08,1,5653.jpg,1408,0,0,0,,,,,,,,,,
Rochester-Pean Forceps 5-1/2  Curved,,5654,3.45,6.28,Physician Supplies,Instruments - Forceps,0.06,9,5654.jpg,1408,0,0,0,,,,,,,,,,
Rochester-Pean Forceps 6-1/4  Curved,,5655,2.46,4.48,Physician Supplies,Instruments - Forceps,0.06,28,5655.jpg,1408,0,0,0,,,,,,,,,,
Foerster Sponge Forcep- 7  Serrated,,5656,5.17,9.4,Physician Supplies,Instruments - Forceps,0.1,1,5656.jpg,1408,0,0,0,,,,,,,,,,
Sponge Forceps Straight Serrated 9 1/2,high quality sponge forceps *,5657,8.22,14.95,Physician Supplies,Instruments - Forceps,0.08,1,5657.jpg,1408,0,0,0,,,,,,,,,,
Backhaus Towel Forcep- 5 1/4,,5658,4.4,8.01,Physician Supplies,Instruments - Forceps,0.08,1,5658.jpg,1408,0,0,0,,,,,,,,,,
Derf Needle Holder Serrated 5,,5661,2.25,4.1,Physician Supplies,Instrument - Needle Holders,0.06,2,5661.jpg,1408,0,0,0,,,,,,,,,,
Mayo Hegar Needle Holder Standard  5   Straight,5  * Stainless Steel *,5663,2.54,4.61,Physician Supplies,Instrument - Needle Holders,0.14,3,5663.jpg,1408,0,0,0,,,,,,,,,,
Mayo Hegar Needle Holder- 6  Straight,6  * Stainless Steel *,5664,4.36,7.93,Physician Supplies,Instrument - Needle Holders,0.08,5,5663.jpg,1408,0,0,0,,,,,,,,,,
Mayo Hegar Needle Holder- 7  Straight,7  * Stainless Steel *,5665,3.87,7.03,Physician Supplies,Instrument - Needle Holders,0.12,21,5663.jpg,1408,0,0,0,,,,,,,,,,
Olsen Hegar Needle Holder Standard 5-1/2,olsen hegar needle holder *,5666,8.95,16.27,Physician Supplies,Instrument - Needle Holders,0,1,5666.jpg,1408,0,0,0,,,,,,,,,,
Graves Vaginal Speculum St/S  Small,Small * Stainless Steel *,5670,7.54,13.72,Physician Supplies,Speculum - Vaginal,0.2,0,5670.jpg,1408,0,0,0,,,,,,,,,,
Graves Vaginal Speculum St/S  Medium,Medium * Stainless Steel *,5671,7.77,14.12,Physician Supplies,Speculum - Vaginal,0.34,1,5670.jpg,1408,0,0,0,,,,,,,,,,
Graves Vaginal Speculum St/S  Large,Large * Stainless Steel *,5672,7.78,14.14,Physician Supplies,Speculum - Vaginal,0.38,0,5670.jpg,1408,0,0,0,,,,,,,,,,
Plastic Disposable Vaginal Speculum- Small  Pk/10,Small Pk/10 * Ready for one time use * Perforated polybags for easy dispensing * Clear  non-toxic  FDA grade plastic resin * Wide range adjustment * One hand operation * Reduced risk of cross contamination * Disposable  Bag of 10 specula * Non-sterile *  Apply lubrication if necessary * Dimensions as follows: Bottom Speculum Tip to handle end length: 143.7 mm,5674,7.91,14.38,Physician Supplies,Speculum - Vaginal,0.9,6,5674.jpg,1007,15,10,16,5674.jpg,,,,,,,,,
Plastic Disposable Vaginal Speculum- Medium  Pk/10,Large  Pk/10 * Ready for one time use * Perforated polybags for easy dispensing * Clear  non-toxic  FDA grade plastic resin * Wide range adjustment * One hand operation * Reduced risk of cross contamination * Disposable  Bag of 10 specula *  Apply lubrication if necessary * Non-sterile,5675,8.41,15.3,Physician Supplies,Speculum - Vaginal,0.96,13,5675.jpg,1007,15,10,16,5675.jpg,,,,,,,,,
Plastic Disposable Vaginal Speculum- Large Pk/10,Ready for one time use * Perforated polybags for easy dispensing * Clear  non-toxic  FDA grade plastic resin * Wide range adjustment * One hand operation * Reduced risk of cross contamination * Disposable  Bag of 10 specula *  Apply lubrication if necessary * Non-sterile,5676,9.87,17.94,Physician Supplies,Speculum - Vaginal,1.14,4,5676.jpg,1007,19,10,15,5676.jpg,,,,,,,,,
Uterine Dilator Set/8 (Hegar),EACH INDIVIDUAL DILATOR HAS 2 ENDS OF DIFFERENT SIZES.  3 - 4 mm  5 - 6 mm  7 -8 mm  9 - 10 mm  11 - 12mm  13 - 14 mm  15 - 16 mm  17 - 18 mm   Shipping Carton Size: 12 L x 10 W x 9 H,5678,47.88,87.06,Physician Supplies,Speculum - Vaginal,1.25,0,5678.jpg,1408,9,7,5,,,,,,,,,,
Disposable Scalpels- #10-Miltex Bx/10,#10  Bx/10 * Rigid Plastic handle & Steel Blade * Individually packed - sterile * High Quality Miltex instruments *,5680,19.95,36.27,Physician Supplies,Scalpels - Disposable,0.22,5,5680.jpg,1105,0,0,0,,,,,,,,,,
Disposable Scalpels- #11-Miltex Bx/10,#11  Bx/10 * Rigid Plastic handle & Steel Blade * Individually packed - sterile * High Quality Miltex instruments *,5682,19.95,36.27,Physician Supplies,Scalpels - Disposable,0.2,2,5682.jpg,1105,0,0,0,,,,,,,,,,
Disposable Scalpels- #15-Miltex Bx/10,#15  Bx/10 * Rigid Plastic handle & Steel Blade * Individually packed - sterile * High Quality Miltex instruments *,5684,19.95,36.27,Physician Supplies,Scalpels - Disposable,0.22,1,5684.jpg,1105,0,0,0,,,,,,,,,,
Dissecting Kit  Deluxe,This kit comes in a leatherette zip-lock case * Contents as follows: 1 Mall Probe  1 Pinning Needle  1 #3 Scalpel Handle  2 #10 Scalpel Blades  1 Thumb Dressing Forcep 5-inch  1 Thumb Tissue Forcep 5-inch  1 Surgical Scissors Sharp/Blunt 5-1/2 inches   1 Kelly Forcep Straight 5-1/2 inches  and 1 Iris Scissors Straight 4-1/2 inches,5685,17.55,31.92,Physician Supplies,Scalpels - Disposable,0,0,5685.jpg,1408,0,0,0,,,,,,,,,,
Uterine Dilator  15/16 mm,,5688,18.89,34.34,Physician Supplies,Speculum - Vaginal,0,0,5688.jpg,1408,0,0,0,,,,,,,,,,
Scalpel Handle #4 German,,5690,5.11,9.29,Physician Supplies,Scapel-Blades & Disp Scalpels,0,1,,1108,0,0,0,,,,,,,,,,
Aquagel Lubricating Jelly 5 oz Flip-Top Tube,5 Ounce Tube * Flip top  non-sterile * Clear  water-soluble  non-irritating lubricant * Compatible with natural and synthetic substances * The international choice for a non-sterile lubricating gel * For hospital  medical and personal use *  Not a contraceptive * Hypoallergenic  bacteriostatic * Latex-free,57-05,2.11,3.84,Urologicals,Lubricating Jelly,0,134,57-05.jpg,1330,0,0,0,,,,,,,,,,
Aquagel Lubricating Gel- 1.9 Liter (US Half Gallon) w/Pump,Clear  water-soluble  non-irritating lubricant * Compatible with natural and synthetic substances * The international choice for a non-sterile lubricating gel * For hospital  medical and personal use * * Not a contraceptive * Hypoallergenic  bacteriostatic * 1.9 Liter (US Half Gallon) with Pump * Latex-free,57-20,18.99,34.52,Electrotherapy,Electrode Lotions & Gels,5,1,57-20.jpg,1330,0,0,0,,,,,,,,,,
Blood Drawing Chair w/ Cabinet,With Cabinet * Fold-up contoured urethane armrest provides easy access and added safety for the user * Adjustable height armrest * High impact leveling feet ensure a sturdy chair on almost any surface * Durable plastic resin seat stands up to years of use * Optional pivot arm available on both models * Fully laminated cabinet and storage drawer * Powder-coated steel frame * New higher 20.5  seat height * Reinforced cross brace keeps your chair strong and stable * Weight Capacity: 300 Lbs * Optional pivot arm available on both models,570,601.78,1094.14,Physician Supplies,Blood Drawing Chairs,0,0,570.jpg,1266,9,7,5,,,,,,,,,,
Blood Drawing Chair w/o Cabinet,* Fold-up contoured urethane armrest provides easy access and added safety for the user * Adjustable height armrest * High impact leveling feet ensure a sturdy chair on almost any surface * Durable plastic resin seat stands up to years of use * Fully laminated cabinet and storage drawer * Powder-coated steel frame * New higher 20.5  seat height * Reinforced cross brace keeps your chair strong and stable * Weight capacity: 300 lbs  * Optional pivot arm available on both models,571,474.05,861.92,Physician Supplies,Blood Drawing Chairs,0,0,570.jpg,1266,9,7,5,,,,,,,,,,
SecureSeat Positioning Commode Medium,Medium * Freestanding or fit over any toilet * Orthopedic-contoured padded back with support belts and harness * Hi-Back has harness for added support * Seat depth  height and tilt of commode  seat back height and footrest are adjustable with 3 seat hole sizes * Easy  push-button pail release  lightweight frame  non-slip padded seat  removable padded abductor/splash guard,5710,1926.42,3502.59,Commodes,Bedside Commodes,0.04,0,5710.jpg,1192,0,0,0,,,,,,,,,,
Padded Blood Drawing Chair w/ Cabinet,* Features a padded seat and back  complete with drawer storage cabinet  * The infinitely adjustable Flip-up contoured urethane armrest provides easy access and superior safety for the user * Adjustable height armrest * High impact leveling feet allow the chair to remain level on most surfaces * Fully laminated storage drawer with contoured urethane armrest * Durable  powder-coated steel frame * New higher 22.5  seat height * Reinforced cross brace keeps your chair strong and stable * Weight capacity: 300 lbs,572,699.38,1271.61,Physician Supplies,Blood Drawing Chairs,0,0,572.jpg,1266,9,7,5,,,,,,,,,,
Padded Blood Drawing Chair w/o Cabinet,* Features a padded seat and back  complete with drawer storage cabinet  * The infinitely adjustable Flip-up contoured urethane armrest provides easy access and superior safety for the user * Adjustable height armrest * High impact leveling feet allow the chair to remain level on most surfaces * Fully laminated storage drawer with contoured urethane armrest * Durable  powder-coated steel frame * New higher 22.5  seat height * Reinforced cross brace keeps your chair strong and stable * Weight capacity: 300 lbs,573,569.17,1034.85,Physician Supplies,Blood Drawing Chairs,0,0,572.jpg,1266,9,7,5,,,,,,,,,,
