Pro Pillow 14  x 21  4/Case,Pro Pillow Naturally aligns neck vertebrae for total comfort * Dimension: 14  x 21  x 6  * Qty 4/CS,SM1421,172.46,313.56,Back & Neck Therapy,Cervical Pillows/Covers,0,0,sm1421.jpg,1817,0,0,0,,,,,,,,,,
Toilet Safety Frame - Retail Guardian  (Each),Cantilevered arm design maximizes transfer flexibility and user comfort * Accomodates standard or elevated toilets * Height adjustable: 26 -31  * Width between arms: 18  - 24  * Weight capacity 250 Lbs. *,SM30300,50.23,91.33,Bath Care,Toilet Guard Rails,3.24,6,SM30300.jpg,1507,0,0,0,,,,,,,,,,
Guardian Youth Forearm Crutches fit 4'2  to 5'2,FOREARM CRUTCHES * YOUTH * GUARDIAN * Telescoping parts are manufactured with internal bushings and external lock nuts to provide totally silent usage * Vinyl-coated  tapered  contoured arm cuffs mold to user for extra comfort * Heavy-wall  high strength aluminum tubing * Black components hide signs of wear and scratches * Packaging: Pair *Patient Height Range: 4'2 -5'2  * MATERIAL: Aluminum * Weight Capacity: 300 lb * HCPCS Code: E0110,SM5162,71.12,129.31,Mobility Products,Crutches - Forearm,0,0,sm5162.jpg,1507,0,0,0,,,,,,,,,,
PocketPeak Flow Meter (Each),Offers objective measurement of peak flow readings as part of an effective asthma management program * Meets all NAEP and NHLBI standards * Offered in universal range *,SM600112,23.74,43.15,Respiratory Care,Peak Flow Meters,0.15,3,,1747,0,0,0,,,,,,,,,,
Drop Arm Commode With Padded Seat,Weight capacity: 350 Lbs. * Designed to accomodate lateral transfers * Cantilevered armrest design drops with just a push of a button  allowing unrestricted left-to-right leg movement for easy transfer * Hard  chrome-plated steel frame is rust resistant and offers greater durability * Thick  resilient foam padded seat and back provide increased comfort * Foam handgrips wonÊt slip  even if wet * Backrest can be removed for use as an over-the-toilet safety frame * Pail  lid and splash guard included * Limited Lifetime Warranty * Height adjusts 20.25  to 25.25  * Width between arms: 18.5  * HCPCS Code E0165,SM98204,140.46,255.39,Commodes,Bedside Commodes,15,0,SM98204.jpg,1507,29,19,18,,,,,,,,,,
Moen Securemount Anchors 2pc Chrome,With Chrome Mounting Plates * 1 Pair of Anchors * Easy and secure: patented technology allows anyone to quickly and easily install grab bars securely * Reduces liability concerns: Independently tested by CSA and NAHB laboratories to exceed ADA  ASTM  ANSI and CSA  *standards * Saves money and time: NO STUDS or costly blocking required * Versatile: Installs anywhere on the wall into a variety of surfaces,SMA1000CH,35.89,65.25,Bath Care,Grab Bars/Accessories,0,0,SMa1000ch.jpg,1841,0,0,0,,,,,,,,,,
Securemount Anchor System 20 Anchors/Pack  Chrome,SecureMount  Anchors * Chrome Finish * 2 Anchors * SecureMount Anchor mounting plate is made of stainless steel * SecureMount Anchor guide and anchor are made of POM * CSI SecureMount Anchors meet or exceed the applicable requirements of the following standards: ADA  ANSI A117.1  ASTM F446  CSA B45  CSA B651* For use only when securely installed in approved substrates* for persons no more than 300lbs,SMA1001CH,244.11,443.83,Aids to Daily Living,Shower/ Bath/Bathroom Aids,0,0,sma1001ch.jpg,1198,0,0,0,,,,,,,,,,
Hoyer Hydraulic Classic Patient Lift Only - Guardian,* Safe working load: 400 lbs * Width: 24  - 39.5  * Length: 41  * Lift range of boom: 30.5  - 78  * Base clearance: 5.5  * Shipping weight: 84 lbs * Mast and base separate for easy travel or storage * Standard 4  casters are offset for greater stability and smooth operation * Requires 2-point sling (sling not included) * 1 Year Warranty,SMCHLA,891.45,1620.81,Mobility Products,"Patient Lifters, Slings, Parts",86,0,SMCHLA.jpg,1817,0,0,0,,,,,,,,,,
Hoyer  Hydraulic Lifter With 4/6-Point Cradle,With 4/6 point cradle * Weight Capacity 400 Lbs. * Innovative 6-point cradle works with an array of Hoyer slings  including 4-point and 2-point slings * Extended reach means floor pick-up capabilities * Adjustable legs * Cradle design minimizes sway * Long-wearing chrome finish maintains appearance * Base dim: L 41   W 24  - 39.5   H 5.5  * Sling not included * 1 Year Warranty * HCPCS Suggested Code: E0630,SMCHLA2,622.26,1131.38,Mobility Products,"Patient Lifters, Slings, Parts",22,0,SMCHLA2.jpg,1817,52,13,0,,,,,,,,,,
Assembly High Back Coffee/Sand 18Wx18D Seating for Comp Sport,,SMH-COS-1818-605,0,0,Mobility Products,Scooter Accessories/Parts,0,0,,1060,0,0,0,,,,,,,,,,
Assembly High Back Coffee/Sand 20 Wx18 D Seat for AlanteDX,,SMH-COS-2018-204,161.12,292.94,Mobility Products,Scooter Accessories/Parts,0,0,,1060,0,0,0,,,,,,,,,,
Assembly High Back Coffee/Sand 22 Wx20 D Seating for AlanteDX,,SMH-COS-2220-204,0,0,Mobility Products,Scooter Accessories/Parts,0,0,,1060,0,0,0,,,,,,,,,,
Deep Kneading Shiatsu Cushion w/Heat,A complete and full massage experience * Deep Kneading Shiatsu Cushion with Heat * Traveling massage mechanism moves up and down the back for a relaxing massage * Soothing heat enhances your massage experience * 3 Massage Programs -choose Full Back or isolate massage to Upper Back or Lower Back only * Corded remote control  lets you customize your massage * Easy to use  integrated strapping system fits most chairs * Notice to California Consumers: WARNING: This product contains chemicals known to the State of California to cause cancer and birth defects or other reproductive harm *,SMSMC05,83.19,151.26,Back & Neck Therapy,Lumbar Cushions,22,21,smsmc05.jpg,1327,26,11,18,SMSMC05.jpg,SMSMC05-1.jpg,SMSMC05-2.jpg,SMSMC05-3.jpg,,,,,,
Obus Shiatsu and Vibration Neck Massager w/Heat,Shiatsu and vibration neck massager with heat for a relaxing massage.* 3 Massage options targeted for your neck: Rotating shiatsu  invigorating vibration and shiatsu and vibration combined * Soothing heat provides a more relating massage * Integrated control * Flex handles to customize your experience * Warranty 1 year *,SMSNM02,51.19,93.07,Massage Therapy,Specialty Massagers,3.01,8,SM-SNM-02.jpg,1327,10,6,12,SM-SNM-02.jpg,SMSNM02.jpg,,,,,,,,
Uni-Solve Adhesive Remover Wipes  Bx/50,Bx/50 * Formulated to reduce adhesive trauma to the skin by thoroughly dissolving adhesives * Ideal for removing adhesive gaskets  adhesive face plates and bandages *,SN4023,16.64,30.26,Wound Care,Tape Remover & Skin Protectors,0.3,17,SN4023.jpg,1910,0,0,0,,,,,,,,,,
Skinprep Protective Dressing Wipe  Bx/50,Wipes Bx/50 * Provides a tough coating to seal out digestive juices and urine * Protects tender skin from adhesives or dressings * Contains USP grade alcohol *,SN4204,16.15,29.36,Skin Care,Skin Care Products,0.26,3,SN4204.jpg,1910,0,0,0,,,,,,,,,,
Hypafix Retention Tape 2  x 11 Yard Roll  Each,2  x 10 yard roll * Comfortable  non-woven dressing retention tape that stretches for easy application * Water resistant with a non-irritating adhesive that acts as an excellent secondary dressing for gauze  foams gels  etc.,SN4209,10.23,18.6,Wound Care,Smith & Nephew Tapes,0.2,18,SN4209.jpg,1084,0,0,0,,,,,,,,,,
Hypafix Retention Tape 4  x 10 Yard Roll  Each,4  x 10 yard roll * Comfortable  non-woven dressing retention tape that stretches for easy application * Water resistant with a non-irritating adhesive that acts as an excellent secondary dressing for gauze  foams gels  etc.  Shipping Carton Size: 12 L x 10 W x 6 H,SN4210,19.53,35.52,Wound Care,Smith & Nephew Tapes,0.4,5,SN4210.jpg,1084,12,10,6,,,,,,,,,,
Hypafix Retention Tape 6  x 10 Yard Roll  Each,6  x 10 yard roll * Comfortable  non-woven dressing retention tape that stretches for easy application * Water resistant with a non-irritating adhesive that acts as an excellent secondary dressing for gauze  foams gels  etc.  Shipping Carton Size: 9 L x 7 W x 5 H,SN4211,25.31,46.02,Wound Care,Smith & Nephew Tapes,0.6,13,SN4211.jpg,1084,9,7,5,,,,,,,,,,
SoloSite Wound Gel  3oz Tube Cs/12,Package Qty: 12/CS * SOLOSITE? is a hydrogel wound dressing with preservatives * It can donate moisture to rehydrate non-viable tissue * It absorbs exudate while retaining its structure in the wound * Indications: SOLOSITE? Gel is used to create a moist wound environment for the treatment of minor conditions such as: *Minor burns * Superficial lacerations * Cuts and abrasions (partial thickness wounds) * Skin tears * Under the direction of a healthcare professional  SOLOSITE? Gel is used to create a moist wound environment for the management of: * Venous ulcers (leg ulcers) * Surgical incisions * Diabetic foot ulcers * Pressure ulcers (including stage IV) * Creates a moist wound environment  which assists in autolytic debridement of wounds covered with necrotic tissues * Precautions: *For external use only * If condition worsens or does not improve within 7 days  consult a physician * Features: * Rehydrates and helps deslough dry eschar * Convenient 3 oz. flip top tube * Absorbs exudate * Benefits: Assists autolytic debridement * Non-irritating  non-sensitizing  gentle to fragile granulation tissue * Multi-dose size fits reimbursement parameters * Cost effective,SN449600,249.01,452.74,Edema Products,Compression Gloves,0,0,sn449600.jpg,1910,0,0,0,,,,,,,,,,
Opsite 5.5x4in Transparent Film Dressing  Bx/10,5 1/2  x 4    Pk/10 *  A transparent polyurethane membrane which creates a moist environment by trapping the wound exudate * Because the dressing is waterproof  and aids in the prevention of bacterial contamination  OpSite reduces the risk of infection from airborn bacteria *,SN4963,25.4,46.18,Wound Care,Smith & Nephew Dressings,0.28,0,SN4963.jpg,1910,0,0,0,,,,,,,,,,
Secura Protective Cream 2.75oz Tube  Cs/24,Helps treat and prevent rash associated with diaper use or continued exposure to feces  urine or both * Helps seal out wetness *,SN59431200,286.64,521.16,Wound Care,Balms/Creams,0,0,SN59431200.jpg,1910,0,0,0,,,,,,,,,,
Allevyn Hydrocellular 3  X 3  Adhesive Dressing  Bx/10,Sticks and remains in place  even on difficult to dress body areas * It may absorb up to four times more exudate form hydrocolloids and is ideal for moderately to heavily exuding wounds * Unique porous wound contact layer allows absorption and gaseous exchange * Will not stick to the wound surface or irritate periwound skin * Waterproof and aids in the prevention of bacterial contamination *,SN66020043,96.46,175.37,Wound Care,Smith & Nephew Dressings,0.16,5,SN66020043.jpg,1910,0,0,0,,,,,,,,,,
Profore Multilayered Bandage High Compression L/F  8/cs,High Compression Profore Multilayered Bandage * Latex Free * PROFORE LF Multi-Layer Compression Bandage System is indicated for the management of venous leg ulcers and associated conditions * PROFORE LF provides the same effective compression as PROFORE in a latex-free form for allergy sensitive patients * PROFORE LF may be left in place for up to one week,SN66020626,270.9,492.55,Wound Care,Smith & Nephew Dressings,8,0,,1910,6,11,18,,,,,,,,,,
Probe Only Waterproof 8MHz for Sonotrax Doppler,8MHz waterproof probe for Sonotrax  interchangeable * 2MHz and 3MHz probes available on request. For vascular use.,SONO8,50.89,92.53,Diagnostics,Doppler Transducers,0,0,SONO8.jpg,2240,0,0,0,SONO8.jpg,,,,,,,,,
Super Pole--Custom Made 88  Floor to Ceiling Height,This is a custom-made Super Pole,SP-CUT,436.55,793.73,Aids to Daily Living,Stand Up Assists/Transfer Item,0,0,sp-cut.jpg,1857,0,0,0,,,,,,,,,,
Pole Only for SuperPole w/ SuperTrapeze,Pole only for item# STP-S(SuperPole With SuperTrapeze) *  Shipping weight: 13 lbs. Shipping dimensions: 96  x 2  x 2,SP-P,144.6,262.91,Beds & Accessories,Trapeze Unit,13,0,,1857,96,2,2,,,,,,,,,,
HandPendant P903,,SP01KH2102901,102.43,186.23,Wheelchairs & Accessories,Wheelchair - Accessories/Parts,0,0,,1897,0,0,0,,,,,,,,,,
Hand Control for #P703,,SP02-TH21060003,55.85,101.55,Beds & Accessories,"Beds, Parts & Accessories",0,0,,1897,0,0,0,,,,,,,,,,
Creative Pulse Oximeter w/Sensor & Rechargable Battery,Accurately measures and records oxygen saturation (SpO2%) and heart rate data * Perfect for both spot checks or continuous monitoring * Audible alarms can be easily set for both oxygen level (SpO2%) and heart rate * The SP-20 oximeter can be plugged in to a power source and the unit will charge while being used at the same time * The internal battery can be used up to 18 hours before recharging *  Includes: Pulse Oximeter with choice of sensor  * Orange protective rubber boot * Docking stand with micro-USB cable and power supply that can charge the oximeter in or out of the stand * Oximetry software (downloaded for free - Windows PC Only) * Manual * High Resolution data - records multiple time a second to track slight changes to oxygen saturation and heart rate * Alarms - configurable audible and visual alarms for both oxygen saturation and heart rate levels * Free software - Medview oximetry software is easy to use and read in order to review pulse oximetry data * Bluetooth & USB - transfer data to a Windows PC with ease * Internal Rechargable Lithium-Ion battery - 18 hour life * Nonin's complete line of Purelight DB9 sensors work flawlessly on the SP-20 oximeter * 12 Month Warranty on oximeter (3 month warranty on charging system) * Supports up to 16 user accounts * 580 hours of data storage for SpO2 & PR * Included docking stand (holder) is used to hold the oximeter as well as charge it * Oximeter can be used while charging in the stand for continuous use without the worry of batteries running out * The SP-20 display automatically rotates for vertical or horizontal viewing * On the backside of the oximeter  there is a stand that can be used to hold the oximeter while on it's side *,SP20,319.55,581,Respiratory Care,Pulse Oximeters/Accessories,0,0,SP20.jpg,1300,0,0,0,SP20.jpg,SP20-1.jpg,,,,,,,,
Creative Pulse Oximeter Adult Clip Sensor only,6 month warranty * For patients over 66 lbs * Clip style sensor - 6 foot / 2 meter length * Compatible with Creative SP-20  Nonin 8500  2500  9840  9600  9700  2120  7500  & Lifesense oximeters *,SP20ACS,119.85,217.9,Respiratory Care,Pulse Oximeters/Accessories,0,0,SP20ACS.jpg,1300,0,0,0,SP20ACS.jpg,,,,,,,,,
Creative Pulse Oximeter Ear Clip Sensor,Reusable ear sensor * For Patients over 30 lbs * 1 Year warranty * Compatible with Creative SP-20  Nonin 8500  2500  7500  9600  9700  2120  LifeSensse  9843  & 9847 oximeters *,SP20ES,135.8,246.9,Respiratory Care,Pulse Oximeters/Accessories,0,0,SP20ES.jpg,1300,0,0,0,SP20ES.jpg,,,,,,,,,
Angled Ceiling Plate for use with Super Pole SPS,Bolts to angled ceilings between 0-45 degrees * Top plate diameter is 18  (not to be used with SuperTrapeze  SuperPole HD  or Ceiling Plate Extender),SPACPAK,205.71,374.01,Aids to Daily Living,Stand-Up Assists,0,1,SPACPAK.jpg,1857,0,0,0,SPACPAK.jpg,SPACPAK2.jpg,,,,,,,,
SuperBar Add On Kit,To create exceptional horizontal and vertical support  simply add the HealthCraft SuperBar to the SuperPole. * The SuperBar has eight locking positions  one every 45 degrees  for superior centralized support as you move. * Simply lift the rail and move the bar to automatically lock it into the next position. * The SuperBar  when strategically placed in your home  offers support that can be placed exactly where you need it  moving with you to provide optimal safety as you navigate an object or a room. * Push  pull  or lean on the SuperBar and it will continue providing you the support you need.,SPBAK,143.85,261.54,Aids to Daily Living,Stand-Up Assists,0,0,,1857,16,2,38,,,,,,,,,,
Super Pole With Super Bar Bariatric,Super Pole with Super Bar Bariatric  * An award winning  innovative  horizontal pivoting and locking bar that mounts to the SuperPoleTM and improves safety with additional gripping and weight bearing support * Innovative-a gentle lift unlocks the bar  keep the bar up to move freely and let the bar down to lock * Provides 8 locking positions around the SuperPoleTM * Trusted support-push or pull on the bar to assist with sitting  standing and moving * To help prevent a forward fall  the bar will lock if released * Widely prescribed by therapists around the world * Reduce caregive strain * Maximize the use of available strength while a caregiver supervises * Promotes safe and independent movement * Space saver-great for around the bath or toilet  where limited space can make it difficult for a wheelchair  walker  or rollator *  Weight capacity: 450 lbs *,SPBHD,501.48,911.78,Aids to Daily Living,Stand-Up Assists,11,0,spbs.jpg,1857,3,9,21,spbs.jpg,spbs-1.jpg,spbs-2.jpg,spbs-3.jpg,spbs-4.jpg,spbs-5.jpg,spbs-6.jpg,spbs-7.jpg,spbs-8.jpg,
Super Pole With Super Bar,Super Pole with Super Bar * An award winning  innovative  horizontal pivoting and locking bar that mounts to the SuperPoleTM and improves safety with additional gripping and weight bearing support * Innovative-a gentle lift unlocks the bar  keep the bar up to move freely and let the bar down to lock * Provides 8 locking positions around the SuperPoleTM * Trusted support-push or pull on the bar to assist with sitting  standing and moving * To help prevent a forward fall  the bar will lock if released * Widely prescribed by therapists around the world * Reduce caregive strain * Maximize the use of available strength while a caregiver supervises * Promotes safe and independent movement * Space saver-great for around the bath or toilet  where limited space can make it difficult for a wheelchair  walker  or rollator *  Weight capacity: 300 lbs *,SPBS,317.76,577.75,Aids to Daily Living,Stand-Up Assists,24,0,spbs.jpg,1857,3,9,21,spbs.jpg,spbs-1.jpg,spbs-2.jpg,spbs-3.jpg,spbs-4.jpg,spbs-5.jpg,spbs-6.jpg,spbs-7.jpg,spbs-8.jpg,
Super Pole Bariatric,Super pole Bariatric * An incredibly solid  expansion fit  floor to ceiling pole * Helpful for sitting and standing * Install in virtually any room * Maintain confidence and independence *  Place support exactly where itÊs needed for valuable assistance beside a bed  bath  toilet or chair * Quick  easy  secure installation-simply turn the screw at the bottom of the pole and the pole will expand between the floor and ceiling  creating unparalleled sturdiness and reliability * Versatile-should mobility become a greater challenge  the SuperPoleTM supports a  complete range of options: SuperBarTM  SuperTrapezeTM  and Safety IslandTM * Weight capacity: 450 lbs / 205 kg *,SPHD,501.48,911.77,Aids to Daily Living,Stand-Up Assists,11,0,sps.jpg,1857,3,6,21,sps.jpg,sps1_1.jpg,sps02_2.jpg,sps03_3.jpg,sps04_4.jpg,,,,,
Super Pole,Super Pole * An incredibly solid  expansion fit  floor to ceiling pole * Helpful for sitting and standing * Install in virtually any room * Maintain confidence and independence *  Place support exactly where itÊs needed for valuable assistance beside a bed  bath  toilet or chair * Quick  easy  secure installation-simply turn the screw at the bottom of the pole and the pole will expand between the floor and  ceiling  creating unparalleled sturdiness and reliability * Versatile-should mobility become a greater challenge  the SuperPoleTM supports a  complete range of options: SuperBarTM  SuperTrapezeTM  and Safety IslandTM * Weight capacity: 300 lbs *,SPS,256.81,466.93,Aids to Daily Living,Stand-Up Assists,18,0,sps.jpg,1857,3,6,21,sps.jpg,sps1_1.jpg,sps02_2.jpg,sps03_3.jpg,sps04_4.jpg,,,,,
Eclipse Oxygen System w/NEMA Power Cord,,SQ5500,3485.77,6337.77,Respiratory Care,Oxygen Tanks,0,0,,1762,0,0,0,,,,,,,,,,
Eclipse Power Cartridge 195 Watt-Hr for Sequal Eclipse,This replacement power cartridge is designed for use with all Eclipse Oxygen Concentrators * Power cartridges can be quickly switched out of the Eclipse so that you can extend your time away from regular power sources * Each power cartridge will deliver up to 4 hours of Continuous Flow Therapy or 5 hours of Pulse Dose Therapy depending on flow rate and settings * This updated cartridge (with the black button) features an intuitive downward release * COMPATIBILITY: Compatible with all Eclipse 1  2  3 & 5 Series Oxygen Concentrators * CHARGING: All Eclipse Concentrators will charge Power Cartridges in the unit when using AC power * Eclipse 5 Concentrators will charge Power Cartridges in the unit when using DC power (older Eclipse concentrators can NOT charge a Power Cartridge from DC power) * Power Cartridges can also be charged externally using the Eclipse Desktop Charger * CALIBRATION: For best performance SeQual recommends calibrating batteries once a month * To calibrate a battery it should be fully discharged and then fully recharged * For complete instructions on care and operation of your SeQual Eclipse and Eclipse Power Cartridges see your oxygen concentrator manual * HCPCS Code: E1356,SQ7082,452.52,822.76,Respiratory Care,Oxygen Tanks,0,0,,1762,0,0,0,,,,,,,,,,
Supporting Roll  Standard,Provides excellent support for the curvature of the lower back and neck * Can provide relief from conditions aggravated by poor posture * Place between your knees while lying on your side for a more comfortable sleep * Can be used in combination with the ObusForme© Highback Backrest Support or your carÊs headrest for added neck support * Made with polyurethane foam * Elastic strap holds the ObusForme© Supporting Roll in the position you desire * Brushed polyester cover can be removed and sponge washed * Small  lightweight and portable for use anywhere you sit - at home  in the office and on the go *,SRBLK01,13.16,23.93,Back & Neck Therapy,Cervical Pillows/Covers,0.51,112,SRBLK01.jpg,1327,5,5,13,SRBLK01.jpg,SRBLK01-1.jpg,SRBLK01-2.jpg,SRBLK01-3.jpg,SRBLK01-4.jpg,,,,,
Supporting Roll with Massage,Massage setting to relax lower back or neck * Can provide relief from conditions aggravated by poor posture * Place between your knees while lying on your side for a more comfortable sleep * Can be used in combination with the ObusForme© Highback Backrest Support or your carÊs headrest for added neck support * Made with polyurethane foam * Elastic strap holds the ObusForme© Supporting Roll with Massage in the position you desire * Brushed polyester cover can be removed and sponge washed * Small  lightweight and portable for use anywhere you sit - at home  in the office and on the go * Battery Operated - 4 AA batteries (not included) *,SRMSGBK,16.5,30.01,Back & Neck Therapy,Cervical Pillows/Covers,0.55,98,SRMSGBK.jpg,1327,5,5,13,SRMSGBK.jpg,SRMSGBK-1.jpg,SRMSGBK-2.jpg,SRMSGBK-3.jpg,SRMSGBK-4.jpg,,,,,
Smart Rail  Safety Rail,HealthCraft's innovative Smart-Rail makes getting out of bed easier while also providing support when sitting up or lying down. * Unlike other bed assist rails  the Smart-Rail has two positions: closed and open. * In the closed position (parallel to the side of the bed)  the safety rail provides support for making adjustments while in bed. * In the open position  the rail pivots out from the bed and touches down to the ground to assist in moving to a standing position. * The Smart-Rail is also easily installed between your mattress and box spring  and secured tightly with a safety strap. Material: Alloy steel  Finish / Colour: Powder coat  white  Weight Capacity: 300 lbs. Rail Diameter: 1.5   Support Arm Length: 16.25  Height Adjustable Standard Height: 27.25  Built-In Leg Extender Range: 2-9  Total Range: 27.25  Grip Material: Non-slip  latex free closed cell foam  Installation Mechanism: Rail frame secures to bed frame Installation Hardware/Fasteners : Safety strap (Polypropylene),SRS,144.97,263.57,Aids to Daily Living,Stand Up Assists/Transfer Item,14,0,SRS.jpg,1857,28,17,4,SRS.jpg,,,,,,,,,
Stainless Steel Stool w/Rubber Feet  15  Diameter Seat,15 inch diameter stainless steel seat * Spin height adjustment * Extra wide base for stability * Polished stainless steel seat with recessed black vinyl insert * Rubber feet * Round foot ring * All welded stainless steel frame * Height adjustable from 19 inches to 26 inches *,SS2169,435.68,792.15,Physician Supplies,Stools/Chairs - Examination,17,0,SS2169.jpg,1191,0,0,0,SS2169.jpg,,,,,,,,,
SleePAP CPAP Pillow In Display (Includes 6 Pillows),CPAP Pillow Display Pk/6 * For item # SS6339 *,SS6339D,332.37,604.31,Respiratory Care,CPAP Accessories,0,0,ss6339d.jpg,1095,33,24,17,,,,,,,,,,
Axilla Pillow,Axilla pillow helps distribute weight over a larger surface area and decreases pressure on the ulnar nerve,SSAXP,18.69,33.97,Orthopedic Care,Shoulder Immobilizers/Supports,0,0,,1277,0,0,0,,,,,,,,,,
Padded Seat for the MJM Shower Chair  Standard  Open Front,Soft Seat Deluxe Dual Usage option,SSDD,100.21,182.2,Bath Care,Bath& Shower Chair/Accessories,0,0,ssdd.jpg,1838,0,0,0,,,,,,,,,,
Hoyer Pool Lift  Hydraulic w/ Sling w/Back & Chains,Great support for easier recreation and therapeutic swimming *  Hydraulic power can be used anytime * A Full 62  lifting range and 360ø swivel helps gently place any client into water * Heavy-duty steel construction supports up to 400 lbs * Stainless steel painted finish resists corrosion in humid environments * Includes 112-D sling with seat & back  & chains * Warranteed for 1 year on the base  mast  boom  swivel bar  and hydraulic pump (All other non-durable components such as rubber  plastic  and painted items are warranteed for 3 months) *,SSHSP1,1092.88,1987.06,Mobility Products,"Patient Lifters, Slings, Parts",68,0,sshsp1.jpg,1817,0,0,0,,,,,,,,,,
Form Fit Shoulder Brace with Abduction  Large,Size Large * Fits length 16-17.5  / 40 - 44.5cm * The Form Fit Shoulder Brace is designed to provide immobilization following shoulder injury/surgery * With its streamlined fit  sporty look and breathability it offers excellent comfort and ease of use * Same as its predecessor  the SmartSling©  the Form Fit Shoulder Brace also provides abduction of the shoulder (when the abduction pillow is attached)  or external rotation of the shoulder (when the external rotation pillow is attached) * Optional axilla pillow (#SSAXP) helps distribute weight over a larger surface area and decreases pressure on the ulnar nerve,SSL,96.15,174.82,Orthopedic Care,Shoulder Immobilizers/Supports,0,0,SSL.jpg,1277,0,0,0,SSL.jpg,,,,,,,,,
Form Fit Shoulder Brace with External Rotation  Large,Size Large * Fits length 16-17.5  / 40 - 44.5cm * The Form Fit Shoulder Brace is designed to provide immobilization following shoulder injury/surgery * With its streamlined fit  sporty look and breathability it offers excellent comfort and ease of use * Same as its predecessor  the SmartSling©  the Form Fit Shoulder Brace also provides abduction of the shoulder (when the abduction pillow is attached)  or external rotation of the shoulder (when the external rotation pillow is attached) * Optional axilla pillow (#SSAXP) helps distribute weight over a larger surface area and decreases pressure on the ulnar nerve,SSLER,158.43,288.05,Orthopedic Care,Shoulder Immobilizers/Supports,0,0,SSLER.jpg,1277,0,0,0,SSLER.jpg,,,,,,,,,
Sling only for Form Fit Shoulder Brace  Large,Sling Only for item# SSR (Form Fit Shoulder Brace). * Large. * Fits Length: 16-17.5  / 40 - 44.5cm,SSLSO,86.89,157.98,Orthopedic Care,Shoulder Immobilizers/Supports,0,0,SSLSO.jpg,1277,0,0,0,,,,,,,,,,
