Shower Stretcher (Gurney) PVC 3-Position Elev. Headrest,Close cell water proof foam pad w/drain pan * Overall Size: 79  L x 30  W x 33.5  H (safety rails down)  * Safety rails up: 43   * Capacity: 450 lbs. * Three position elevating headrest * Side safety railings are secured with user-friendly lock pins (not friction) * Drop side railings allow barrier free transferring * Full length drain pan catches falling water * 6 heavy duty treaded casters (4  or 5  x 1 1/4 ) * Middle set provides easy maneuverability and helps eliminate sagging * Durable vinyl cover is easy to clean and will not promote bacteria growth * Foam/mesh color: royal blue,MJM910,873.46,1588.11,Bath Care,"Shampoo, Showers, & Bathtubs",0,0,910.jpg,1838,0,0,0,,,,,,,,,,
Miami J Select Collar Universal             (Each),The Miami J Select cervical collar by ™ssur offers the widest range of height adjustability in the market with a single  universal design that replicates the comfort  immobilization and quality you expect from a Miami J product * Featuring a patented  first-to-market locking mechanism to encourage patient compliance and anti-microbial Sorbatex padding * Miami J Select is designed to support successful patient outcomes * Easy height adjustability with a tamper-proof locking mechanism 'Left to Lock? * Anti-microbial & biocompatible Sorbatex padding prevents bacterial build-up *  Universal design that doesn?t compromise immobilization or comfort * 7 precise fitting sizes with opportunity to fine-tune * Miami J© inspired chin tray * One-piece  anatomically inspired collar back with Flex Edge© designed to reduce occipital pressure * Easy to don and doff with patented Reproducible Fit option * Intuitive blue Patient Touch-Points to send patients home with confidence ? Blue is You? *  Simplified comfort adjustments with integrated and patented Sternal-Relief Dial *  Large tracheal opening ? improved function for ICU patients * Easy to clean and replace multi-colored padding *  X-ray and CT lucent  MR-safe * Compatible with Occian? Back & Miami JTO© accessories * Indications:  Situations requiring gross immobilization of the cervical spine  these may include: - Pre- and post c-spine surgery - C-spine precaution for trauma patients,MJS101,72.07,131.04,Orthopedic Care,Cervical Collars,0,8,,1277,0,0,0,,,,,,,,,,
Dual Taping Station,Height choices: 36  or 42 . * Thick vinyl upholstery in US 393 Black standard  with your choice of optional Bailey upholstery colors  and either Natural or Dark Walnut wood finishes. * Full depth adjustable interior shelf and triple drawers. * Spacious 28 quart wastebin  standard. * Options include Locks and special laminated tops. * Taping Top Dimensions: 26  wide x 32  deep. * Cabinet footprint: 30  deep x 66  wide. * Finished all around; use freestanding as an island. * Two units can form a 2 + 2 island. * Weight capacity 500 lb. * Ship weight 450 lb.,MODEL26,2408.48,4379.05,Physical Therapy,Work/Taping Tables,0,0,MODEL26.jpg,1075,0,0,0,MODEL26.jpg,,,,,,,,,
Nebulizer Mask Ped Dragon-Each,Airial Nic the Dragon Nebulizer Mask * Pediatric,MQ0047,6.47,11.77,Respiratory Care,Nebulizers & Accessories,0,2,MQ0047.jpg,1209,0,0,0,MQ0047.jpg,,,,,,,,,
Air Filters for MQ6000-08 7000 MQ0911  MQ5600  MQ5700 Pk/10,These air filters work with the following Drive Nebulizers; MQ6000  MQ6001 MQ6002  MQ6003  MQ6004  MQ6005  MQ6006  MQ6008  MQ7000 MQ0911  MQ5600  MQ5700 & MQ5700B,MQ0054,4.46,8.12,Respiratory Care,Nebulizers & Accessories,0.01,18,mq0054.jpg,1209,0.01,0.01,0.01,,,,,,,,,,
Pacifier for #MQ Pediatric Nebulizers,PediatricPacifier w/45degree elbow * 1/Ea,MQ0385,6.48,11.79,Respiratory Care,Nebulizers & Accessories,0.1,0,mq0385.jpg,1209,3,4,2,,,,,,,,,,
Fire & Rescue Nebulizer System,Creative  fun therapy * Perfect for all ages * Durable metal piston system * Includes pediatric mask  disposable nebulizer kit  tubing.* Storage compartment in cab * Insurance compliant * Limited 5 Year *,MQ0911,49.65,90.28,Respiratory Care,Nebulizers & Accessories,6,4,MQ0911.jpg,1209,14,7,8,MQ0911.jpg,MQ0911-1.jpg,MQ0911-2.jpg,,,,,,,
Pulse Oximeter Fingertip Drive,Large easy-to-read multi-vew LED display screen * Displays SpO2 and pulse rate * Low power consumption  Auto-off function *  Approximately 30 hours of normal operation * Accommodates a wide range of finger sizes from pediatric to adult * Includes lanyard and two AAA batteries * Limited 2 year warranty,MQ3000,30.95,56.27,Respiratory Care,Pulse Oximeters/Accessories,0.3,7,MQ3000.jpg,1209,5,3,9,MQ3000.jpg,MQ3000-1.jpg,MQ3000-2.jpg,,,,,,,
Pulse Oximeter - View SpO2 by Drive Medical,Dual color  high resolution  & easy to read OLED display  with multi-display modes * Display SpO2  pulse rate  pulse bar and plethysmogram * Low power composition * Auto-off function * Approximately 30 hours of normal operation * Accommodates widest range of finger sizes from pediatric to adult * Limited 2 year warranty *,MQ3200,32.96,59.92,Respiratory Care,Pulse Oximeters/Accessories,0.3,2,MQ3200.jpg,1209,5,3,9,MQ3200.jpg,MQ3200-1.jpg,MQ3200-2.jpg,,,,,,,
MEDNEB Compressor Nebulizer,Includes Airial compressor  disposable nebulizer kit  7' kink resistant tubing  mouthpiece  and extra filters * Compact  Desk-Top Unit * Piston-Driven System * HCPCS E0570  A7003  A7013,MQ5600,27.74,50.44,Respiratory Care,Nebulizers & Accessories,3.2,1,MQ5600.jpg,1209,9,6,4,,,,,,,,,,
MEDNEB+ w/ Reusable Neb Cup,Includes Airial compressor  disposable and reusable nebulizer kit  7' kink resistant tubing  mouthpiece  and extra filters * Compact  Desk-Top Unit * Piston-Driven System * HCPCS E0570  A7003  A7005  A7013,MQ5700,31.96,58.1,Respiratory Care,Nebulizers & Accessories,3.7,0,MQ5700.jpg,1209,10,6,6,,,,,,,,,,
MEDNEB+ with Reusable and Disposable Neb Kits & Bag,Includes Airial compressor  disposable and reusable nebulizer kit  7' kink resistant tubing  mouthpiece  and extra filters * Compact  Desk-Top Unit * Piston-Driven System * Limited 5 year warranty * HCPCS E0570  A7003  A7005  A7013,MQ5700B,31.49,57.26,Respiratory Care,Nebulizers & Accessories,3.5,80,MQ5700B.jpg,1209,12,15,18,MQ5700B.jpg,MQ5700B-1.jpg,MQ5700B-2.jpg,,,,,,,
Pediatric Penguin Compressor Nebulizer,Child friend design * Quiet - easy to use * Durable compressor *  Metal Piston - Driven System * Lifetime Warranty * Set includes: Carrying case  Child mask  7' non-kink tubing  Pacifier applicator  Angled mouthpiece   and Medication cup * Pacifiers sold separately under #MQ0385 * HCPCS E0570  A7003  A7015  A7013,MQ6002,33.7,61.28,Respiratory Care,Nebulizers & Accessories,3.9,69,MQ6002.JPG,1209,8,7,8,MQ6002.JPG,MQ6002-1.jpg,,,,,,,,
Penguin Neb w/Reuse & Disp Neb Kit,Penguin Pediatric Nebulizer with Reusable and Disposable Neb Kit * Child friendly design * Comes with pediatric mask  tubing  and a carry bag * Durable  piston driven system,MQ6002R,40.41,73.47,Respiratory Care,Nebulizers & Accessories,0,0,MQ6002R.jpg,1209,0,0,0,N,MQ6002R.jpg,,,,,,,,
Pediatric Panda Compressor Nebulizer,Child friend design * Quiet - easy to use * Durable compressor * Metal Piston - Driven System * Lifetime Warranty * Set Includes: * Carrying case * Child mask * 7 * non-kink tubing * Pacifier applicator * Angled mouthpiece * Medication cup * Pacifiers sold separately under #MQ0385,MQ6003,34.85,63.37,Respiratory Care,Nebulizers & Accessories,4.1,28,MQ6003.JPG,1209,20,18,10,MQ6003.JPG,MQ6003-1.JPG,,,,,,,,
Panda Neb w/Reuse & Disp Neb Kit,Panda Pediatric Nebulizer with Reusable and Disposable Neb Kit * Child friendly design * Comes with pediatric mask  tubing  and a carry bag * Durable  piston driven system,MQ6003R,35.43,64.42,Respiratory Care,Nebulizers & Accessories,0,6,MQ6003R.jpg,1209,0,0,0,N,MQ6003R.jpg,,,,,,,,
Pediatric Panda Compressor Nebulizer w/o Carry Bag,Child friend design * Quiet - easy to use * Durable compressor * Metal Piston - Driven System * Lifetime Warranty * Set Includes: *  Child mask * 7 * non-kink tubing * Pacifier applicator * Angled mouthpiece * Medication cup * Pacifiers sold separately under #MQ0385 *  Liter Flow Range  4 to 8L/min. Nebulizer Medication Capacity  5mL Particle Size  0.5 æm to 5.0 æm Compressor Pressure Range  30 to 36 psi Operating Pressure Range  8 to 16 psi Operating Temperature Range  10ø to 40øC (50ø to 104øF) Operating Humidity Range  10% to 95% RH Storage Temperature Range  -20ø to 70øC (-4ø to 158ø F) Storage Humidity Range  10% to 95% RH Power Requirements  120V  50-60 Hz Power Consumption  80 VA Noise Level  55 dBA Weight  4.3 lb Warranty  Limited 5 Year,MQ6004,30.96,56.27,Respiratory Care,Nebulizers & Accessories,4.3,24,MQ6003.JPG,1209,9,6,9,MQ6003.JPG,MQ6004-1.jpg,MQ6004-2.jpg,MQ6004-3.jpg,MQ6004-4.jpg,,,,,
Panda Pediatric Pink Comp Neb w/Bag & Disposable Neb Kit  ea,Child friend design * Quiet - easy to use * Durable compressor * Metal Piston - Driven System * Lifetime Warranty * Set Includes: * Carrying case * Child mask * 7 * non-kink tubing * Pacifier applicator * Angled mouthpiece * Medication cup * Pacifier sold separately under #MQ0385,MQ6005,31.84,57.9,Respiratory Care,Nebulizers & Accessories,4,9,mq6005.jpg,1209,9,7,8,MQ6005.jpg,,,,,,,,,
Panda Pediatric Neb Pink w/Bag  Disp& Reuse Neb Kits,Child friend design * Quiet - easy to use * Durable compressor * Metal Piston - Driven System * Lifetime Warranty * Set Includes: * Carrying case *  Reusable & Disposable Neb Kits * 7' non-kink tubing * Pacifier applicator * Angled mouthpiece * Medication cup * Pacifier sold separately under #MQ0385,MQ6005R,34.5,62.73,Respiratory Care,Nebulizers & Accessories,4,0,MQ6005R.jpg,1209,9,7,8,MQ6005R.jpg,,,,,,,,,
Penguin Pediatric Compressor Nebulizer w/o Bag,Child friendly design * Comes with disposable neb kit  pediatric mask  and tubing * Durable  piston driven system  Liter Flow Range  5 ~ 8 lpm Nebulizer Medication Capacity  5mL Particle Size  0.5 to 10 æm Compressor Pressure Range  25 to 42 Psi Operating Pressure Range  8 to 13 Psi Operating Temperature Range  10ø to 40øC (50ø to 104øF) Operating Humidity Range  10% to 95% RH Storage Temperature Range  -20ø to 70øC (-4ø to 158ø F) Storage Humidity Range  10% to 95% RH Power Requirements  AC 120V  60Hz / 230V  50Hz Power Consumption  80 VA Noise level  55 dBA Weight  3.52 lbs Warranty  Limited 5 Yea HCPCS:  E0570  A7003  A7015  A7013,MQ6006,41.93,76.23,Respiratory Care,Nebulizers & Accessories,3.5,0,MQ6006.jpg,1209,8,7,8,MQ6006.jpg,,,,,,,,,
Airial Holding Chamber for Meter Dose Inhalers,The MQ8000 is designed to enhance the delivery of Meter Dose Inhalers medications by directing the aerolized drug directly to the patientÊs lungs  reducing medication waste  and improving drug delivery * The holding chamber reduces the need of the patient to coordinate activating the MDI with inhaling their medication *  Momentarily holds aerosol medication in chamber until patient is ready to inhale * Accommodates most CFC and HFA meter dose inhalers * Minimizes need for hand-breath coordination * Helps to eliminate waste of medication * Maximizes drug delivery * Easy to use and clean * Latex free * HCPCS A4627,MQ8000,11.48,20.88,Respiratory Care,Nebulizers & Accessories,0.15,10,MQ8000-1.JPG,1209,4,3,7,MQ8000-1.JPG,MQ8000-2.JPG,,,,,,,,
Pathway MR EMG Biofeedback Single Channel Alpha/Numeric,SINGLE CHANNEL EMG SYSTEM *  Alpha/Numeric LCD Display * Continuous operation or work/rest prompts * Automatic data storage of (32) sessions * Pathway Utilities/Compliance software included for data download  real-time graphics and a computer output * Functional electrical stimulator interface * Goal types include: Above Tone  Below Tone  Above Stim  Below Stim  Maximum Display with Marker. Plus...Matrixed Audio Tone and A/B Ratio for Dual Channel Systems * HCPCS Suggested Code: S3900,MR10,968.96,1761.75,Electrotherapy,Biofeedback Units/Accessories,0,0,mr10.jpg,1293,0,0,0,,,,,,,,,,
Pathway MR EMG Biofeedback Single Channel Tri-Color LED,Continuous operation or work/rest prompts * Automatic data storage of (32) sessions * Pathway Utilities/Compliance software included for data download  real-time graphics and a computer output * Functional electrical stimulator interface * Goal types include: Above Tone  Below Tone  Above Stim  Below Stim  Maximum Display with Marker. Plus...Matrixed Audio Tone and A/B Ratio for Dual Channel Systems *,MR15,1118.94,2034.43,Electrotherapy,Biofeedback Units/Accessories,0,0,mr15.jpg,1293,0,0,0,,,,,,,,,,
Pathway Surface Emg's- Dual Channel Prof,DUAL CHANNEL EMG SYSTEM *  Alpha/Numeric LCD Display * Continuous operation or work/rest prompts * Automatic data storage * Computer interface option * Pathway Utilities/Compliance software included for data download * and real-time graphics * Hand-held portability * Carry case  * Convenient 9 volt battery * Easy to operate * Audio and visual goal setting * HCPCS Suggested Code: S3900,MR20,1624.73,2954.05,Electrotherapy,Biofeedback Units/Accessories,0,0,mr20.jpg,1293,0,0,0,,,,,,,,,,
Pathway MR EMG Biofeedback Dual Channel Tri-Color LED,Continuous operation or work/rest prompts * Automatic data storage of (32) sessions * Pathway Utilities/Compliance software included for data download  real-time graphics and a computer output * Functional electrical stimulator interface * Goal types include: Above Tone  Below Tone  Above Stim  Below Stim  Maximum Display with Marker. Plus...Matrixed Audio Tone and A/B Ratio for Dual Channel Systems *,MR25,1832.59,3331.99,Electrotherapy,Biofeedback Units/Accessories,0,0,mr25.jpg,1293,0,0,0,,,,,,,,,,
Ramp Connnector for PATHWAY 2G Ramps,Ramp to Ramp connector for PATHWAY 2G Ramps * Includes components to connect ramps and ramp handrails. * If the customer has the hewer version of ramps (Pathway 3G  they will need #PRRC) **See JR  for details.,MRRC,181.67,330.32,Wheelchairs & Accessories,Wheelchair - Ramps,0,0,MRRC.jpg,1092,26,9,4,,,,,,,,,,
Low-Volt Muscle Stimulator Single Channel,Single Channel * A low-voltage AC stimulator * Features tetanize  variable surge and variable pulsation modes (1-80pps) * Accomodates bifurcated  four pad applications *,MS322,954.68,1735.79,Electrotherapy,Muscle Stimulators,0,0,MS322.jpg,1052,0,0,0,,,,,,,,,,
Low-Volt Muscle Stimulator Dual Channel,Dual Channel * A low-voltage AC stimulator * Features tetanize  variable surge and variable pulsation modes (1-80pps) * Accomodates bifurcated  four pad applications *,MS324A,1322.08,2403.78,Electrotherapy,Muscle Stimulators,11,0,MS324a.jpg,1052,0,0,0,,,,,,,,,,
SafetySure Bed Cradle by MTS,Made in the USA * The SafetySure© Bed Cradle is ideal for individuals with paraplegia  pressure ulcers  burns  open skin sores  infections  or sensitive skin * The Bed Cradle is a continuous closed loop frame of all steel construction * The lower end of the Bed Cradle slides between the mattress and bed spring at the bottom of your bed * The top portion of the Bed Cradle supports bed linens and blankets to keep them from directly lying on your feet providing pressure relief and increased ventilation * The Bed Cradle installs in seconds on any sized bed and requires no additional tools,MTS300,57.73,104.97,Beds & Accessories,Bed Rails & Fall Protectors,4,1,MTS300.jpg,1106,24,15,22,MTS300.jpg,MTS300-1.jpg,,,,,,,,
The Bed Step,Designed to make getting into and out of bed easier and safer * Constructed of durable  splinter-free plywood that is coated with an attractive lacquer finish * The two steps are 4  and 8  high  12  deep and 24  wide * Step surfaces are covered with foot-friendly carpet to provide sure footing * The side panel can be placed on either side of the Bed Step and provides extra security (an optional side panel is available [MTS7401] for individuals that need or want added support) * Ideal for individuals that have mobility and balance problems * Some assembly required * Weight capacity: 400 pounds,MTS7400,229.96,418.1,Beds & Accessories,"Beds, Parts & Accessories",37,0,mts7400.jpg,1106,24,19,13,,,,,,,,,,
Hardware only for item# 7400 The Bed Step,Hardware only for MTS7400,MTS7400HARDWARE,15.21,27.66,Beds & Accessories,"Beds, Parts & Accessories",0,0,,1106,0,0,0,,,,,,,,,,
Optional Side Panel Kit for MTS7400 Bed Step,Available for individuals that need or want added support when using the Bed Step *,MTS7401,110.7,201.27,Beds & Accessories,"Beds, Parts & Accessories",11,0,mts7401.jpg,1106,41,23,2,,,,,,,,,,
CPAP Tubing  6ft  Single Pack,Compatible with nearly all CPAP  BiPAP and BiLevel systems for every manufacturer on the market * Smooth interior and a corrugated exterior for excellent flexibility and unrestricted interior flow characteristics * TPR cuffs to reduce tearing * Low memory to avoid kinks * Latex-free *  Dimensions: 22mm cuff and 19mm inner diameter of the tube.,MW240131,11.08,20.14,Respiratory Care,CPAP Accessories,0.24,0,,2126,14,8,4,,,,,,,,,,
CPAP Tubing  6ft  Dual Pack,Compatible with nearly all CPAP  BiPAP and BiLevel systems for every manufacturer on the market * Smooth interior and a corrugated exterior for excellent flexibility and unrestricted interior flow characteristics * TPR cuffs to reduce tearing * Low memory to avoid kinks * Latex-free *  Dimensions: 22mm cuff and 19mm inner diameter of the tube.,MW240132,24.2,44,Respiratory Care,CPAP Accessories,0.24,0,,2126,14,8,4,,,,,,,,,,
CPAP Tubing  8ft  Single Pack,Compatible with nearly all CPAP  BiPAP and BiLevel systems for every manufacturer on the market * Smooth interior and a corrugated exterior for excellent flexibility and unrestricted interior flow characteristics * TPR cuffs to reduce tearing * Low memory to avoid kinks * Latex-free * Dimensions: 22mm cuff and 19mm inner diameter of the tube.,MW240141,15.15,27.55,Respiratory Care,CPAP Accessories,0.29,0,,2126,14,8,4,,,,,,,,,,
CPAP Tubing  8ft  Dual Pack,Compatible with nearly all CPAP  BiPAP and BiLevel systems for every manufacturer on the market * Smooth interior and a corrugated exterior for excellent flexibility and unrestricted interior flow characteristics * TPR cuffs to reduce tearing * Low memory to avoid kinks * Latex-free * Dimensions: 22mm cuff and 19mm inner diameter of the tube.,MW240142,28.69,52.17,Respiratory Care,CPAP Accessories,0.29,0,,2126,14,8,4,,,,,,,,,,
CPAP Tubing  10ft  Single Pack,Compatible with nearly all CPAP  BiPAP and BiLevel systems for every manufacturer on the market * Smooth interior and a corrugated exterior for excellent flexibility and unrestricted interior flow characteristics * TPR cuffs to reduce tearing * Low memory to avoid kinks * Latex-free * Dimensions: 22mm cuff and 19mm inner diameter of the tube *,MW240151,15.45,28.1,Respiratory Care,CPAP Accessories,0.24,0,,2126,0,0,0,,,,,,,,,,
CPAP Tubing  10ft  Dual Pack,Compatible with nearly all CPAP  BiPAP and BiLevel systems for every manufacturer on the market * Smooth interior and a corrugated exterior for excellent flexibility and unrestricted interior flow characteristics * TPR cuffs to reduce tearing * Low memory to avoid kinks * Latex-free * Dimensions: 22mm cuff and 19mm inner diameter of the tube *,MW240152,20.6,37.46,Respiratory Care,CPAP Accessories,0.24,0,,2126,0,0,0,,,,,,,,,,
PalmSAT Pulse Oximeter w/Standard Adult Finger Probe,The next generation in handheld pulse oximetry - is a small  yet versatile digital pulse oximeter designed to accurately assess oxygen saturation and pulse rate * Compact size - 7.4 oz. unit for easy handling * Simple - Easy 2-button operation  * Flexible - Uses 4 1.5V AA size alkaline batteries or optional rechargeable battery pack or AC power (charging stand) * Powerful - Memory for 72 hours of data storage * Compatible - Works with NoninÊs full line of sensors * User friendly - Large LED display; low battery indicator * This unit is equipped with a Standard Adult Finger Probe(Mfgr#8000AA),N2500,797.08,1449.24,Respiratory Care,Pulse Oximeters/Accessories,0,0,N2500.jpg,1300,0,0,0,,,,,,,,,,
Nonin PalmSat Pulse Oximeter w/Alarm,Simple - Easy two-button operation * Unit beeps when reading appears * Comes with the Adult Articulating Hinged Finger Sensor and 4 Alkaline  AA  batteries * Alarms - Audible  Visible  Pulse Rate High/Low  SpO2 High/Low  Low Perfusion * Compact Size - 7.5 oz. unit  * AA rechargeable batteries and AC power with charger stand sold separately  * Memory for 72 hours of data storage  * 3 Year Manufacturer's Warranty  * Efficient -  60 hrs of battery life *,N2500A,897.84,1632.44,Respiratory Care,Pulse Oximeters/Accessories,0,0,n2500a.jpg,1300,0,0,0,,,,,,,,,,
Nonin 3150 Wristox2 Pulse Oximeter,Data cable is not included * NONIN 3150  USB WRISTOX WRIST PULSE OXIMETER INCLUDES:  * Nonin 3150 WristOx2 Wrist Pulse Oximeter   * 3 x Wrist Bands in different sizes (6  8 13 )   * Adult Finger Sensor - Nonin 8000SM-WO2   * Manual on CD-ROM   * Batteries (2 x AAA)  Engineered with Nonin Medicals proven PureSAT© SpO2 technology  the WristOx2  Model 3150 delivers highly accurate readings in the widest range of patient populations and settings. * From the hospital to the home. * the WristOx2  Model 3150 is ideal for applications including cardio-ambulatory monitoring  remote wireless monitoring and overnight studies providing the versatility and reliability that clinicians expect from Nonin. * The most advanced wrist-worn pulse oximeter available  the WristOx2  Model 3150 features advanced performance and reporting capabilities including enhanced connectivity and increased memory storage. *,N3150,835.24,1518.62,Respiratory Care,Pulse Oximeters/Accessories,0,0,,1300,0,0,0,,,,,,,,,,
Batter Cover only for N2500A,,N3606,37.33,67.87,Respiratory Care,Pulse Oximeters/Accessories,0,0,,1300,0,0,0,,,,,,,,,,
NatraCure Hot/Cold Fascia Relief Socks Small/Medium(pr),Hot/Cold Plantar Fascia Relief Socks * Cold Application: Excellent for plantar fasciitis  heel or arch pain  tired aching muscles * Helps to reduce swelling * Hot Application: Helps improve circulation for cold or aching feet * Perfect for chronic pain * Full foot sized gel packs provide targeted hot relief therapy * Includes 1 Pair of Microwavable/Freezer Safe Gel Packs,N708,21.09,38.34,Hot & Cold Therapy,Cold & Hot Therapy Packs,0,0,N708.jpg,1959,0,0,0,N708.jpg,N708-1.jpg,,,,,,,,
NatraCure Hot/Cold Fascia Relief Socks Large/XL (pr),Hot/Cold Plantar Fascia Relief Socks * Cold Application: Excellent for plantar fasciitis  heel or arch pain  tired aching muscles * Helps to reduce swelling * Hot Application: Helps improve circulation for cold or aching feet * Perfect for chronic pain * Full foot sized gel packs provide targeted hot relief therapy * Includes 1 Pair of Microwavable/Freezer Safe Gel Packs,N710,21.09,38.34,Hot & Cold Therapy,Cold & Hot Therapy Packs,0,0,N710.jpg,1959,0,0,0,N710.jpg,N710-1.jpg,,,,,,,,
